PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,N_SHOTS,EXPOSURE_PER_SHOT,PREMATURE,MEAN_SECOND,SEASON
203933,T.J. Warren,PHX,953,0.00187141519398986,0.03147953830010493,13.456453305351522,2017
203935,Marcus Smart,BOS,465,0.005022851219651315,0.06451612903225806,11.578494623655914,2017
203937,Kyle Anderson,SAS,368,0.010166731541850016,0.10326086956521739,11.91304347826087,2017
203939,Dwight Powell,DAL,381,0.006697384923991705,0.07086614173228346,11.931758530183727,2017
203944,Julius Randle,LAL,814,0.010183202785208338,0.12039312039312039,13.216216216216216,2017
203948,Johnny O'Bryant III,CHA,155,0.01004026493093515,0.16774193548387098,11.63225806451613,2017
203952,Andrew Wiggins,MIN,1181,0.00621536667047276,0.11854360711261643,11.531752751905165,2017
203953,Jabari Parker,MIL,297,0.0049601684259725646,0.09764309764309764,12.727272727272727,2017
203954,Joel Embiid,PHI,960,0.011084197282344983,0.11875,11.45,2017
203962,Josh Huestis,OKC,156,0.004377974473711597,0.038461538461538464,12.0,2017
203967,Dario Saric,PHI,822,0.008371301884627797,0.11800486618004866,13.441605839416058,2017
203991,Clint Capela,HOU,595,0.005091366978731088,0.040336134453781515,13.028571428571428,2017
203992,Bogdan Bogdanovic,SAC,710,0.0060777964143630655,0.08309859154929577,11.285915492957747,2017
203994,Jusuf Nurkic,POR,851,0.012546202169319808,0.1797884841363102,11.789659224441833,2017
203999,Nikola Jokic,DEN,901,0.0027305361112948566,0.06881243063263041,11.763596004439512,2017
204001,Kristaps Porzingis,NYK,813,0.004262800717132288,0.046740467404674045,11.982779827798279,2017
204020,Tyler Johnson,MIA,664,0.004218050057378085,0.06626506024096386,12.487951807228916,2017
204025,Tim Frazier,WAS,153,0.009581463050047999,0.10457516339869281,11.869281045751634,2017
204038,Langston Galloway,DET,313,0.003984269814024845,0.0670926517571885,12.712460063897764,2017
204060,Joe Ingles,UTA,678,0.006804701932689537,0.0471976401179941,12.361356932153392,2017
204456,T.J. McConnell,PHI,381,0.005439894998656812,0.06824146981627296,12.674540682414698,2017
1626144,Emmanuel Mudiay,DEN,293,0.020388608436565307,0.21843003412969283,12.761092150170649,2017
1626144,Emmanuel Mudiay,NYK,180,0.011499764445784932,0.1388888888888889,12.316666666666666,2017
1626145,Tyus Jones,MIN,301,0.010484837617313674,0.12956810631229235,12.767441860465116,2017
1626147,Justin Anderson,PHI,182,0.004063675643414977,0.04945054945054945,12.456043956043956,2017
1626149,Montrezl Harrell,LAC,475,0.005702225800848304,0.06315789473684211,13.471578947368421,2017
1626150,Andrew Harrison,MEM,389,0.008851485139405561,0.08226221079691516,12.05655526992288,2017
1626153,Delon Wright,TOR,378,0.013019728073210012,0.09788359788359788,12.645502645502646,2017
1626155,Sam Dekker,LAC,230,0.004673858205114257,0.06086956521739131,13.569565217391304,2017
1626156,D'Angelo Russell,BKN,622,0.004429816203021906,0.06109324758842444,12.996784565916398,2017
1626157,Karl-Anthony Towns,MIN,1057,0.0016051816548202295,0.0293282876064333,11.779564806054871,2017
1626158,Richaun Holmes,PHI,220,0.007877695857799908,0.10909090909090909,13.472727272727273,2017
1626159,Justise Winslow,MIA,442,0.014717644594895078,0.12895927601809956,11.959276018099548,2017
1626161,Willie Cauley-Stein,SAC,713,0.008360446199561116,0.11640953716690042,11.890603085553996,2017
1626162,Kelly Oubre Jr.,WAS,729,0.009232855179238561,0.08093278463648834,12.728395061728396,2017
1626163,Frank Kaminsky,CHA,651,0.00834598955253141,0.10752688172043011,11.152073732718893,2017
1626164,Devin Booker,PHX,1004,0.0015142999400894028,0.021912350597609563,12.887450199203187,2017
1626166,Cameron Payne,CHI,200,0.004677151976971446,0.065,13.73,2017
1626167,Myles Turner,IND,581,0.002198665595588412,0.03270223752151463,11.153184165232357,2017
1626168,Trey Lyles,DEN,483,0.008287503003045801,0.07867494824016563,11.89648033126294,2017
1626169,Stanley Johnson,DET,507,0.007098642584005351,0.07100591715976332,12.834319526627219,2017
1626170,Jerian Grant,CHI,456,0.004554392243238323,0.06359649122807018,12.350877192982455,2017
1626171,Bobby Portis,CHI,697,0.005430833128327709,0.07317073170731707,13.09325681492109,2017
1626172,Kevon Looney,GSW,160,0.024396142106899856,0.19375,12.675,2017
1626178,Rondae Hollis-Jefferson,BKN,656,0.012811687800717045,0.1402439024390244,12.71951219512195,2017
1626179,Terry Rozier,BOS,727,0.00898383199247105,0.07702888583218707,12.671251719394773,2017
1626181,Norman Powell,TOR,344,0.00829019232059351,0.08139534883720931,12.877906976744185,2017
1626185,Jarell Martin,MEM,423,0.0049499415736298374,0.061465721040189124,12.205673758865249,2017
1626188,Quinn Cook,GSW,233,0.010287398497122851,0.12017167381974249,13.394849785407725,2017
1626192,Pat Connaughton,POR,354,0.007654733942671315,0.07627118644067797,11.587570621468927,2017
1626196,Josh Richardson,MIA,818,0.008270771555630456,0.09657701711491443,11.921760391198044,2017
1626202,Joe Young,IND,168,0.005970563900823826,0.09523809523809523,12.946428571428571,2017
1626203,Treveon Graham,CHA,187,0.007223058354643315,0.12299465240641712,12.422459893048128,2017
1626204,Larry Nance Jr.,LAL,209,0.005239530977707412,0.09569377990430622,14.033492822966506,2017
1626209,Mario Hezonja,ORL,567,0.0057621820929065655,0.047619047619047616,12.250440917107584,2017
1626220,Royce O'Neale,UTA,250,0.006799530280892226,0.06,13.112,2017
1626224,Cedi Osman,CLE,170,0.01734756929743484,0.12941176470588237,12.394117647058824,2017
1626245,Cristiano Felicio,CHI,185,0.007260502533438611,0.08108108108108109,12.443243243243243,2017
1627098,Malcolm Delaney,ATL,257,0.007343197204138797,0.058365758754863814,11.95330739299611,2017
1627732,Ben Simmons,PHI,909,0.018503881254837307,0.12981298129812982,13.554455445544555,2017
1627733,Dragan Bender,PHX,448,0.0007884569870653416,0.013392857142857142,12.102678571428571,2017
1627734,Domantas Sabonis,IND,596,0.011669503443682417,0.16778523489932887,11.672818791946309,2017
1627736,Malik Beasley,DEN,159,0.015019912298217511,0.11949685534591195,13.383647798742139,2017
1627737,Marquese Chriss,PHX,430,0.002639321619036134,0.030232558139534883,12.306976744186047,2017
1627738,Deyonta Davis,MEM,221,0.006844519316006678,0.13122171945701358,12.298642533936652,2017
1627739,Kris Dunn,CHI,640,0.009486509232173104,0.1171875,13.53125,2017
1627741,Buddy Hield,SAC,839,0.004227977394140026,0.07270560190703218,12.532777115613825,2017
1627742,Brandon Ingram,LAL,701,0.008863402307443728,0.11269614835948645,13.075606276747504,2017
1627746,Skal Labissiere,SAC,401,0.007690114950433449,0.11221945137157108,11.72568578553616,2017
1627747,Caris LeVert,BKN,666,0.007365079516382602,0.057057057057057055,12.524024024024024,2017
1627748,Thon Maker,MIL,286,0.01256124468925976,0.16433566433566432,11.828671328671328,2017
1627749,Dejounte Murray,SAS,538,0.009586073037190205,0.10966542750929369,13.353159851301115,2017
1627750,Jamal Murray,DEN,971,0.008875731106975216,0.082389289392379,12.581874356333676,2017
1627751,Jakob Poeltl,TOR,293,0.0145051944317313,0.09556313993174062,12.969283276450511,2017
1627752,Taurean Prince,ATL,916,0.008486359041810571,0.07532751091703056,12.681222707423581,2017
1627755,Tyler Ulis,PHX,499,0.0012497873773624445,0.022044088176352707,12.124248496993989,2017
1627756,Denzel Valentine,CHI,674,0.006199959746070291,0.07418397626112759,13.612759643916913,2017
1627759,Jaylen Brown,BOS,758,0.0071354028982412885,0.06860158311345646,13.29815303430079,2017
1627763,Malcolm Brogdon,MIL,458,0.009138341884702953,0.08951965065502183,12.801310043668122,2017
1627767,Cheick Diallo,NOP,159,0.03448818217121991,0.27044025157232704,13.635220125786164,2017
1627775,Patrick McCaw,GSW,204,0.011021375851607736,0.1323529411764706,12.392156862745098,2017
1627782,Wayne Selden,MEM,238,0.0034807369102809933,0.04201680672268908,12.046218487394958,2017
1627783,Pascal Siakam,TOR,443,0.007093501443333767,0.06772009029345373,12.91647855530474,2017
1627789,Timothe Luwawu-Cabarrot,PHI,250,0.009293693146507475,0.088,13.304,2017
1627812,Yogi Ferrell,DAL,678,0.0038921974205808727,0.061946902654867256,12.64749262536873,2017
1627819,Isaiah Taylor,ATL,360,0.01042742792710332,0.07222222222222222,12.472222222222221,2017
1627820,Tyrone Wallace,LAC,237,0.01448707275476506,0.11392405063291139,13.810126582278482,2017
1627832,Fred VanVleet,TOR,503,0.012031314030035404,0.09940357852882704,12.552683896620279,2017
1627835,Paul Zipser,CHI,218,0.00859525416868617,0.09174311926605505,11.623853211009175,2017
1627854,Bryn Forbes,SAS,470,0.006137202999905266,0.06595744680851064,12.282978723404256,2017
1628021,David Nwaba,CHI,391,0.019693236967946302,0.12531969309462915,14.580562659846548,2017
1628366,Lonzo Ball,LAL,514,0.008073486696465142,0.07198443579766536,13.492217898832685,2017
1628367,Josh Jackson,PHX,847,0.005164378934624936,0.05076741440377804,13.198347107438016,2017
1628368,De'Aaron Fox,SAC,736,0.0161047905311897,0.14945652173913043,13.722826086956522,2017
1628369,Jayson Tatum,BOS,776,0.005728843224577741,0.061855670103092786,12.1340206185567,2017
1628370,Malik Monk,CHA,394,0.003021850868560674,0.06345177664974619,13.071065989847716,2017
1628372,Dennis Smith Jr.,DAL,936,0.006151404774025608,0.06944444444444445,12.737179487179487,2017
1628373,Frank Ntilikina,NYK,459,0.009960364822290171,0.15904139433551198,11.690631808278868,2017
1628374,Lauri Markkanen,CHI,799,0.010855593934594784,0.06508135168961202,12.399249061326659,2017
1628378,Donovan Mitchell,UTA,1250,0.006690544340901123,0.0632,12.0464,2017
1628379,Luke Kennard,DET,436,0.00654958384810324,0.08256880733944955,12.194954128440367,2017
1628380,Zach Collins,POR,248,0.009439557895390029,0.12096774193548387,10.451612903225806,2017
1628381,John Collins,ATL,443,0.01129461447163131,0.10158013544018059,12.760722347629796,2017
1628382,Justin Jackson,SAC,388,0.010305073769228562,0.09020618556701031,12.412371134020619,2017
1628384,OG Anunoby,TOR,316,0.007687511961748106,0.05379746835443038,12.791139240506329,2017
1628386,Jarrett Allen,BKN,340,0.012347630145623288,0.09117647058823529,12.25294117647059,2017
1628389,Bam Adebayo,MIA,269,0.021709121385578015,0.17100371747211895,11.118959107806692,2017
1628390,Terrance Ferguson,OKC,159,0.0029972428565147825,0.05660377358490566,13.446540880503145,2017
1628393,Jawun Evans,LAC,229,0.01083314075233371,0.11353711790393013,13.004366812227074,2017
1628395,Jordan Bell,GSW,154,0.02306802665444608,0.17532467532467533,13.844155844155845,2017
1628398,Kyle Kuzma,LAL,951,0.006884873617895961,0.07676130389064142,13.65825446898002,2017
1628400,Semi Ojeleye,BOS,178,0.005804142446668743,0.06741573033707865,12.123595505617978,2017
1628404,Josh Hart,LAL,340,0.002398972273099946,0.03823529411764706,13.741176470588234,2017
1628407,Dwayne Bacon,CHA,186,0.01296184308672824,0.15053763440860216,13.526881720430108,2017
1628411,Wes Iwundu,ORL,192,0.005824239352077507,0.07291666666666667,12.713541666666666,2017
1628412,Frank Mason III,SAC,345,0.015238681756566584,0.1855072463768116,12.884057971014492,2017
1628414,Sindarius Thornwell,LAC,220,0.013053390519525246,0.12727272727272726,12.904545454545454,2017
1628415,Dillon Brooks,MEM,715,0.002860563029919553,0.04055944055944056,11.984615384615385,2017
1628416,Tyler Dorsey,ATL,347,0.005393403924426517,0.05187319884726225,13.089337175792506,2017
1628422,Damyean Dotson,NYK,150,0.006926388861099492,0.13333333333333333,13.313333333333333,2017
1628424,Kobi Simmons,MEM,167,0.005914115698062266,0.09580838323353294,12.946107784431138,2017
1628425,Sterling Brown,MIL,188,0.00784902024838222,0.0797872340425532,13.648936170212766,2017
1628455,Mike James,PHX,286,0.006078604705243964,0.04895104895104895,12.5,2017
1628462,Milos Teodosic,LAC,351,0.0034008400120353085,0.04843304843304843,12.085470085470085,2017
1628464,Daniel Theis,BOS,201,0.007775491992129735,0.10945273631840796,12.64179104477612,2017
1628467,Maxi Kleber,DAL,275,0.008362665523984368,0.05454545454545454,11.563636363636364,2017
1713,Vince Carter,ATL,443,0.0020447959365627855,0.01580135440180587,12.198645598194132,2018
1717,Dirk Nowitzki,DAL,362,0.0,0.0,11.251381215469614,2018
2037,Jamal Crawford,PHX,403,0.00032455218849363165,0.0024813895781637717,10.79652605459057,2018
2225,Tony Parker,CHA,428,0.006522198402739043,0.06775700934579439,11.83411214953271,2018
2544,LeBron James,LAL,1011,0.0028689629515340894,0.03461918892185954,11.945598417408506,2018
2548,Dwyane Wade,MIA,879,0.0049231472551129404,0.09328782707622298,11.367463026166098,2018
2585,Zaza Pachulia,DET,172,0.014429732659282183,0.19186046511627908,11.418604651162791,2018
2594,Kyle Korver,UTA,388,0.00014098635268182836,0.010309278350515464,12.239690721649485,2018
2733,Shaun Livingston,GSW,197,0.0049102165494829516,0.09137055837563451,11.923857868020304,2018
2734,Devin Harris,DAL,324,0.0020290953038276244,0.030864197530864196,11.212962962962964,2018
2738,Andre Iguodala,GSW,277,0.004730718075464786,0.061371841155234655,11.429602888086643,2018
2772,Trevor Ariza,PHX,220,0.001464113324471743,0.00909090909090909,12.7,2018
2772,Trevor Ariza,WAS,479,0.0037602388115796415,0.05010438413361169,12.96659707724426,2018
101107,Marvin Williams,CHA,604,0.003994537001102785,0.04304635761589404,11.577814569536423,2018
101108,Chris Paul,HOU,626,0.0019321369912426863,0.02875399361022364,10.517571884984026,2018
101123,Gerald Green,HOU,535,0.0028155190306783087,0.041121495327102804,11.85981308411215,2018
101139,CJ Miles,TOR,191,0.002359976693104671,0.02617801047120419,13.225130890052355,2018
101141,Ersan Ilyasova,MIL,347,0.0056418330414004,0.04899135446685879,11.720461095100864,2018
101150,Lou Williams,LAC,1056,0.0011823263245919475,0.02462121212121212,12.732007575757576,2018
101162,Marcin Gortat,LAC,179,0.0,0.0,11.692737430167599,2018
200746,LaMarcus Aldridge,SAS,1262,0.0022733214710139644,0.05388272583201268,10.229793977812996,2018
200752,Rudy Gay,SAS,697,0.003519283862602257,0.05164992826398852,10.579626972740316,2018
200755,JJ Redick,PHI,983,0.00061037456397224,0.008138351983723296,12.65412004069176,2018
200765,Rajon Rondo,LAL,384,0.004703484477283017,0.06510416666666667,12.020833333333334,2018
200768,Kyle Lowry,TOR,674,0.0018325511333455043,0.02225519287833828,13.044510385756677,2018
200782,P.J. Tucker,HOU,491,0.0038917069576521,0.04480651731160896,11.54786150712831,2018
200794,Paul Millsap,DEN,625,0.005260781229256275,0.0864,11.2784,2018
200826,J.J. Barea,DAL,355,0.0008819783648118147,0.02535211267605634,11.692957746478873,2018
201142,Kevin Durant,GSW,1306,0.002228352836970292,0.036753445635528334,12.565849923430322,2018
201143,Al Horford,BOS,696,0.0010612444541611406,0.031609195402298854,10.85344827586207,2018
201144,Mike Conley,MEM,1018,0.0013012247061533692,0.01768172888015717,10.795677799607073,2018
201145,Jeff Green,WAS,623,0.0024213515534047807,0.02247191011235955,11.22792937399679,2018
201149,Joakim Noah,MEM,196,0.0064168023753276675,0.07653061224489796,11.260204081632653,2018
201152,Thaddeus Young,IND,787,0.0013692446344496189,0.026683608640406607,11.090216010165184,2018
201158,Marco Belinelli,SAS,646,0.0030617794433971685,0.04024767801857585,12.328173374613003,2018
201162,Jared Dudley,BKN,224,0.0011131529554710502,0.004464285714285714,11.584821428571429,2018
201163,Wilson Chandler,PHI,194,0.0002838501734406383,0.015463917525773196,12.463917525773196,2018
201188,Marc Gasol,MEM,630,0.00031887436201383056,0.004761904761904762,9.93015873015873,2018
201188,Marc Gasol,TOR,171,0.002299105279564844,0.029239766081871343,10.707602339181287,2018
201229,Anthony Tolliver,MIN,247,0.002551868632221717,0.016194331983805668,12.161943319838057,2018
201565,Derrick Rose,MIN,700,0.002740431306041535,0.03571428571428571,12.024285714285714,2018
201566,Russell Westbrook,OKC,1401,0.000925208835472214,0.021413276231263382,13.664525339043541,2018
201567,Kevin Love,CLE,270,0.0006263830738695433,0.014814814814814815,11.103703703703705,2018
201568,Danilo Gallinari,LAC,801,0.003462552341311351,0.03870162297128589,11.047440699126092,2018
201569,Eric Gordon,HOU,889,0.009793319520016847,0.06299212598425197,12.231721034870642,2018
201571,D.J. Augustin,ORL,616,0.0027130181704837085,0.03896103896103896,12.159090909090908,2018
201572,Brook Lopez,MIL,749,0.00018844245117812962,0.006675567423230975,11.998664886515353,2018
201573,Jerryd Bayless,MIN,210,0.0029759714121531545,0.05238095238095238,11.352380952380953,2018
201577,Robin Lopez,CHI,499,0.0005856081401826719,0.01002004008016032,9.59318637274549,2018
201580,JaVale McGee,LAL,607,0.002498499310422257,0.03789126853377265,12.42504118616145,2018
201586,Serge Ibaka,TOR,815,0.0013713319712358612,0.024539877300613498,11.392638036809815,2018
201587,Nicolas Batum,CHA,529,0.0019590809110144975,0.030245746691871456,11.7296786389414,2018
201588,George Hill,MIL,244,0.0012779554730451318,0.020491803278688523,11.368852459016393,2018
201599,DeAndre Jordan,DAL,304,0.0017672448328332683,0.023026315789473683,11.87828947368421,2018
201609,Goran Dragic,MIA,408,0.0032056005648142477,0.05392156862745098,12.362745098039216,2018
201933,Blake Griffin,DET,1189,0.005595675626582701,0.05550883095037847,10.30613961312027,2018
201935,James Harden,HOU,1734,0.004722374974530388,0.04325259515570934,10.695501730103807,2018
201936,Tyreke Evans,IND,600,0.008252813313634203,0.08333333333333333,12.208333333333334,2018
201937,Ricky Rubio,UTA,692,0.0035384129715798846,0.04046242774566474,11.77456647398844,2018
201939,Stephen Curry,GSW,1268,0.004325387194402429,0.0583596214511041,13.016561514195583,2018
201942,DeMar DeRozan,SAS,1241,0.0028700982832969616,0.0547945205479452,11.174053182917003,2018
201949,James Johnson,MIA,337,0.004140148860068116,0.04451038575667656,11.032640949554896,2018
201950,Jrue Holiday,NOP,1092,0.002276307514003819,0.03388278388278388,12.48076923076923,2018
201952,Jeff Teague,MIN,380,0.0026180473833321643,0.04736842105263158,12.192105263157895,2018
201954,Darren Collison,IND,606,0.0019014824137807385,0.026402640264026403,11.981848184818482,2018
201959,Taj Gibson,MIN,504,0.0019388455981380443,0.04563492063492063,11.285714285714286,2018
201960,DeMarre Carroll,BKN,533,0.005129041046776908,0.06191369606003752,12.818011257035648,2018
201961,Wayne Ellington,DET,256,0.004874644838145424,0.03515625,11.60546875,2018
201961,Wayne Ellington,MIA,179,0.001612747991976262,0.027932960893854747,11.30167597765363,2018
201973,Jonas Jerebko,GSW,328,0.012245848348031968,0.11890243902439024,11.987804878048781,2018
201976,Patrick Beverley,LAC,439,0.0013870193841803776,0.018223234624145785,11.943052391799544,2018
201980,Danny Green,TOR,583,0.0034724843848360823,0.04974271012006861,12.830188679245284,2018
201988,Patty Mills,SAS,630,0.0016134335865814922,0.01904761904761905,12.011111111111111,2018
202066,Garrett Temple,MEM,346,0.0007031489375054127,0.008670520231213872,11.372832369942197,2018
202083,Wesley Matthews,DAL,440,0.0013600080667470055,0.020454545454545454,10.597727272727273,2018
202083,Wesley Matthews,IND,200,0.0016034172589898148,0.045,11.37,2018
202322,John Wall,WAS,523,0.002200909996869417,0.03441682600382409,12.81453154875717,2018
202323,Evan Turner,POR,403,0.0008497128027433968,0.022332506203473945,10.665012406947891,2018
202324,Derrick Favors,UTA,586,0.0020878892096332074,0.04948805460750853,11.255972696245733,2018
202326,DeMarcus Cousins,GSW,353,0.01136753787965023,0.11614730878186968,11.19830028328612,2018
202328,Greg Monroe,TOR,150,0.003419836516070417,0.08,11.673333333333334,2018
202329,Al-Farouq Aminu,POR,552,0.00288413490000253,0.043478260869565216,10.817028985507246,2018
202330,Gordon Hayward,BOS,605,0.003582619071223837,0.05619834710743802,12.185123966942148,2018
202331,Paul George,OKC,1520,0.0012658530858095786,0.020394736842105264,13.51578947368421,2018
202334,Ed Davis,BKN,274,0.0017861362520747088,0.029197080291970802,12.328467153284672,2018
202335,Patrick Patterson,OKC,208,0.0033642432380990035,0.038461538461538464,12.9375,2018
202339,Eric Bledsoe,MIL,919,0.0027864175985460953,0.04352557127312296,13.081610446137105,2018
202340,Avery Bradley,LAC,401,0.0012403503388463187,0.014962593516209476,11.339152119700747,2018
202340,Avery Bradley,MEM,177,0.0017376913591310545,0.022598870056497175,11.564971751412429,2018
202355,Hassan Whiteside,MIA,627,0.0068225396151530785,0.0861244019138756,11.47846889952153,2018
202357,Nemanja Bjelica,SAC,554,0.004993492817025738,0.0631768953068592,13.014440433212997,2018
202362,Lance Stephenson,LAL,401,0.003305649265852074,0.0399002493765586,12.0,2018
202391,Jeremy Lin,ATL,360,0.0029147241828594763,0.030555555555555555,13.230555555555556,2018
202397,Ish Smith,DET,431,0.005477455435863985,0.06264501160092807,10.475638051044083,2018
202498,Lance Thomas,NYK,191,0.0010861517291973436,0.031413612565445025,10.539267015706807,2018
202681,Kyrie Irving,BOS,1167,0.0012150946784679805,0.02056555269922879,12.806341045415596,2018
202683,Enes Freedom,NYK,432,0.0006132261439422027,0.009259259259259259,11.00462962962963,2018
202683,Enes Freedom,POR,198,0.0011003127764404876,0.020202020202020204,11.0,2018
202684,Tristan Thompson,CLE,324,0.001330293863016809,0.033950617283950615,10.435185185185185,2018
202685,Jonas Valanciunas,MEM,254,0.000555566805425472,0.011811023622047244,10.283464566929133,2018
202685,Jonas Valanciunas,TOR,244,0.0016535820507643372,0.020491803278688523,11.168032786885245,2018
202688,Brandon Knight,CLE,200,0.005304186290722967,0.045,11.66,2018
202689,Kemba Walker,CHA,1551,0.0030539791838153705,0.037395228884590584,12.254029658284978,2018
202691,Klay Thompson,GSW,1340,0.003902427553859544,0.07537313432835821,12.371641791044777,2018
202692,Alec Burks,CLE,304,0.0034381050922451016,0.049342105263157895,10.12171052631579,2018
202693,Markieff Morris,WAS,308,0.0011793329428934878,0.016233766233766232,10.96103896103896,2018
202694,Marcus Morris Sr.,BOS,785,0.002591765435226231,0.02929936305732484,11.0828025477707,2018
202695,Kawhi Leonard,TOR,1059,0.0009258481283067085,0.014164305949008499,11.865911237016054,2018
202696,Nikola Vucevic,ORL,1283,0.0005060863105174126,0.010132501948558068,10.728760717069369,2018
202697,Iman Shumpert,SAC,337,0.001614892177788937,0.02373887240356083,12.90207715133531,2018
202699,Tobias Harris,LAC,807,0.0004364156389283605,0.009913258983890954,11.490706319702602,2018
202699,Tobias Harris,PHI,381,0.001315038417301298,0.015748031496062992,11.881889763779528,2018
202702,Kenneth Faried,HOU,205,0.008749199623755371,0.08292682926829269,12.160975609756097,2018
202703,Nikola Mirotic,NOP,394,0.002735487178886055,0.050761421319796954,13.47969543147208,2018
202704,Reggie Jackson,DET,960,0.002340730858234679,0.042708333333333334,10.96875,2018
202705,MarShon Brooks,MEM,156,0.0014611888030708498,0.038461538461538464,10.166666666666666,2018
202709,Cory Joseph,IND,491,0.0017633716542276752,0.032586558044806514,10.967413441955193,2018
202710,Jimmy Butler,PHI,688,0.002471106045525359,0.03197674418604651,11.829941860465116,2018
202711,Bojan Bogdanovic,IND,988,0.0036960200761360566,0.0354251012145749,12.326923076923077,2018
202714,Shelvin Mack,MEM,339,0.002835864952224402,0.02359882005899705,9.920353982300885,2018
202718,Chandler Parsons,MEM,169,0.0020951130720005345,0.03550295857988166,11.597633136094675,2018
202722,Davis Bertans,SAS,420,0.0037116055585556607,0.02857142857142857,11.733333333333333,2018
202734,E'Twaun Moore,NOP,504,0.002963493193041852,0.03571428571428571,13.011904761904763,2018
203076,Anthony Davis,NOP,964,0.001053836642481291,0.024896265560165973,12.197095435684647,2018
203077,Michael Kidd-Gilchrist,CHA,299,0.007785008619615141,0.0903010033444816,10.94314381270903,2018
203078,Bradley Beal,WAS,1526,0.0007309612176830017,0.011795543905635648,12.741153342070774,2018
203079,Dion Waiters,MIA,425,0.00418526424405634,0.05647058823529412,10.531764705882352,2018
203081,Damian Lillard,POR,1428,0.0018911506584964155,0.025210084033613446,12.085434173669467,2018
203082,Terrence Ross,ORL,970,0.0009679311562688409,0.027835051546391754,11.774226804123712,2018
203083,Andre Drummond,DET,938,0.0021631706338021564,0.03731343283582089,12.078891257995735,2018
203084,Harrison Barnes,DAL,693,0.0007703335569558845,0.012987012987012988,10.321789321789321,2018
203084,Harrison Barnes,SAC,288,0.001279757890408661,0.020833333333333332,11.79513888888889,2018
203085,Austin Rivers,HOU,352,0.0053765509690529125,0.05965909090909091,10.653409090909092,2018
203085,Austin Rivers,WAS,189,0.0023544608815291843,0.031746031746031744,11.343915343915343,2018
203086,Meyers Leonard,POR,227,0.0008502997472591218,0.039647577092511016,10.361233480176212,2018
203087,Jeremy Lamb,CHA,895,0.002732325453543462,0.041340782122905026,11.211173184357541,2018
203090,Maurice Harkless,POR,368,0.003230334547540397,0.03260869565217391,11.279891304347826,2018
203095,Evan Fournier,ORL,1015,0.0026852507065474023,0.030541871921182268,11.222660098522168,2018
203107,Tomas Satoransky,WAS,495,0.0011286042599533935,0.03232323232323232,11.547474747474748,2018
203109,Jae Crowder,UTA,755,0.002355767880558311,0.02913907284768212,11.940397350993377,2018
203110,Draymond Green,GSW,406,0.01316067652312658,0.11576354679802955,11.876847290640393,2018
203114,Khris Middleton,MIL,1070,0.002237118611943728,0.03457943925233645,12.34392523364486,2018
203115,Will Barton,DEN,432,0.006217722807545665,0.08333333333333333,12.844907407407407,2018
203118,Mike Scott,LAC,209,0.0016682927454035937,0.004784688995215311,11.62200956937799,2018
203118,Mike Scott,PHI,177,0.0011685810965879858,0.011299435028248588,11.779661016949152,2018
203121,Darius Miller,NOP,460,0.0015281141668920934,0.021739130434782608,12.891304347826088,2018
203145,Kent Bazemore,ATL,637,0.008807592530560637,0.061224489795918366,12.766091051805338,2018
203200,Justin Holiday,CHI,370,0.0021744722619864367,0.02702702702702703,12.421621621621622,2018
203200,Justin Holiday,MEM,356,0.0012407702779130211,0.016853932584269662,11.845505617977528,2018
203210,JaMychal Green,LAC,151,0.0015089009330999548,0.019867549668874173,12.3841059602649,2018
203210,JaMychal Green,MEM,280,0.00045732367663658957,0.014285714285714285,10.792857142857143,2018
203382,Aron Baynes,BOS,212,0.0010076555622733803,0.0330188679245283,11.919811320754716,2018
203457,Nerlens Noel,OKC,253,0.008472564873861384,0.11462450592885376,12.106719367588934,2018
203458,Alex Len,ATL,617,0.003004947921649838,0.03565640194489465,12.021069692058347,2018
203459,Allen Crabbe,BKN,351,0.002466276224185802,0.019943019943019943,12.37037037037037,2018
203468,CJ McCollum,POR,1187,0.0014309121650426812,0.020219039595619208,11.840775063184498,2018
203469,Cody Zeller,CHA,325,0.007262373613880198,0.08615384615384615,11.935384615384615,2018
203471,Dennis Schroder,OKC,1045,0.001711959933844127,0.01818181818181818,13.160765550239235,2018
203473,Dewayne Dedmon,ATL,495,0.0014759515083066935,0.020202020202020204,12.11919191919192,2018
203476,Gorgui Dieng,MIN,344,0.0031061200200145265,0.040697674418604654,11.002906976744185,2018
203482,Kelly Olynyk,MIA,531,0.004837020811208747,0.04519774011299435,11.009416195856874,2018
203484,Kentavious Caldwell-Pope,LAL,701,0.0006979769938445637,0.017118402282453638,13.365192582025678,2018
203486,Mason Plumlee,DEN,395,0.004555647023936852,0.04556962025316456,10.379746835443038,2018
203488,Mike Muscala,PHI,262,0.0011703499157067103,0.030534351145038167,12.370229007633588,2018
203490,Otto Porter Jr.,CHI,190,0.0008345126244748235,0.010526315789473684,12.51578947368421,2018
203490,Otto Porter Jr.,WAS,418,0.0003739907583908982,0.004784688995215311,12.023923444976077,2018
203493,Reggie Bullock,DET,400,0.0028741698171082216,0.035,11.035,2018
203496,Robert Covington,MIN,235,0.006158702965267579,0.06382978723404255,12.76595744680851,2018
203497,Rudy Gobert,UTA,679,0.00837702628103585,0.06480117820324006,11.966126656848306,2018
203500,Steven Adams,OKC,774,0.00041259215757354767,0.007751937984496124,12.543927648578812,2018
