TEAM_ABBREVIATION,SHOT_FAMILY,CLOCK_PHASE,POSSESSION_CONTEXT,N_SHOTS,PREMATURE,EXPOSURE_PER_SHOT,TOTAL_EXPOSURE,MEAN_SHOT_VALUE,LEAGUE_N,LEAGUE_EXPOSURE,TEAM_SHOTS,TEAM_EXPOSURE,SHOT_SHARE,EXPOSURE_SHARE,EXPECTED_TOTAL_EXPOSURE
MEM,mid-range,late (0–7),rebound push,488,0.0389344262295082,0.0015662338229149198,0.7643221055824808,0.911850703552609,13361,0.001897253901621738,44508,307.3176053535744,0.010964321020940056,0.0024870755604877066,0.9258599039914082
MEM,mid-range,late (0–7),second chance,80,0.075,0.007303251032967658,0.5842600826374127,0.9149433219961625,2573,0.0020484346194213784,44508,307.3176053535744,0.0017974296755639435,0.0019011604687118756,0.16387476955371028
MEM,mid-range,late (0–7),turnover attack,218,0.07339449541284404,0.0031768923932444073,0.6925625417272808,0.9140666623769421,5618,0.001703101156536643,44508,307.3176053535744,0.004897995865911746,0.002253572622142735,0.3712760521249882
MEM,mid-range,middle (8–15),after a score,1645,0.21580547112462006,0.009278809781903454,15.263642091231182,0.9333664887884233,59116,0.009230823245253882,44508,307.3176053535744,0.03695964770378359,0.049667320795598706,15.184704238442636
MEM,mid-range,middle (8–15),other dead ball,400,0.3075,0.02014258760292377,8.057035041169508,0.9015723859021911,11785,0.017592352363402647,44508,307.3176053535744,0.008987148377819719,0.026217290844433548,7.036940945361058
MEM,mid-range,middle (8–15),rebound push,998,0.29759519038076154,0.013024920759082483,12.998870917564318,0.9145629657463643,34308,0.01320737556514952,44508,307.3176053535744,0.022422935202660196,0.04229784005575888,13.18096081401922
MEM,mid-range,middle (8–15),second chance,225,0.29333333333333333,0.016693789219302424,3.7561025743430454,0.9187148703393744,6250,0.01419988631121416,44508,307.3176053535744,0.005055270962523591,0.012222217370272629,3.194974420023186
MEM,mid-range,middle (8–15),turnover attack,413,0.2687651331719128,0.013347863377957339,5.512667575096381,0.9188656390824943,12275,0.012774855296131201,44508,307.3176053535744,0.009279230700098859,0.017938014220675574,5.276015237302186
MEM,mid-range,early (16–23),after a score,121,0.21487603305785125,0.012918734693796985,1.563166897949435,0.9861885477636578,6626,0.020990360954200912,44508,307.3176053535744,0.0027186123842904645,0.005086486653281656,2.5398336754583104
MEM,mid-range,early (16–23),other dead ball,90,0.4444444444444444,0.02194836521301032,1.9753528691709286,0.9295238347231647,3632,0.03569070903022185,44508,307.3176053535744,0.0020221083850094365,0.00642772439573792,3.2121638127199663
MEM,mid-range,early (16–23),rebound push,463,0.28077753779697623,0.016916537780327468,7.832356992291618,0.9580640339978617,18399,0.020208350650541707,44508,307.3176053535744,0.010402624247326324,0.02548619687206124,9.35646635120081
MEM,mid-range,early (16–23),second chance,154,0.577922077922078,0.03170909668104128,4.883200888880356,0.9296110587719166,5438,0.039655743631359645,44508,307.3176053535744,0.0034600521254605915,0.015889753153784165,6.1069845192293855
MEM,mid-range,early (16–23),turnover attack,96,0.22916666666666666,0.009923091052861382,0.9526167410746926,1.0023254659720053,3273,0.021689207581074777,44508,307.3176053535744,0.0021569156106767324,0.003099779265749159,2.0821639277831787
MEM,other,early (16–23),second chance,1,1.0,0.6645309867334511,0.6645309867334511,0.2708373760108711,5,,44508,307.3176053535744,2.2467870944549296e-05,0.002162358990038649,
MEM,paint (non-RA),late (0–7),after a score,1571,0.09357097390197326,0.010980960124248009,17.251088355193623,1.0228901609680272,34630,0.012700564811662521,44508,307.3176053535744,0.03529702525388694,0.05613439664592576,19.95258731912182
MEM,paint (non-RA),late (0–7),other dead ball,338,0.08875739644970414,0.00956922568792801,3.2343982825196678,1.0199408395774654,7248,0.010104988280229639,44508,307.3176053535744,0.007594140379257662,0.01052461110647545,3.415486038717618
MEM,paint (non-RA),late (0–7),rebound push,479,0.08977035490605428,0.012405312426143698,5.942144652122831,1.0042870252038751,11060,0.015217063988591456,44508,307.3176053535744,0.010762110182439113,0.019335516575063404,7.288973650535308
MEM,paint (non-RA),late (0–7),second chance,113,0.05309734513274336,0.005523865974965037,0.6241968551710492,1.046926279135581,2713,0.010103361481748192,44508,307.3176053535744,0.0025388694167340705,0.0020311132336622876,1.1416798474375456
MEM,paint (non-RA),late (0–7),turnover attack,238,0.10084033613445378,0.015103718370198246,3.5946849721071823,0.9985181144180293,5206,0.015698449223662616,44508,307.3176053535744,0.005347353284802732,0.011696970526538605,3.736230915231703
MEM,paint (non-RA),middle (8–15),after a score,2326,0.10834049871023216,0.01756961675079261,40.86692856234361,1.0659923172914885,53931,0.02844624805676054,44508,307.3176053535744,0.05226026781702166,0.13297945789771945,66.16597298002502
MEM,paint (non-RA),middle (8–15),other dead ball,460,0.1565217391304348,0.027245653053416072,12.533000404571393,1.0278883503204697,9624,0.033404863515880075,44508,307.3176053535744,0.010335220634492676,0.04078191482115694,15.366237217304834
MEM,paint (non-RA),middle (8–15),rebound push,1311,0.14035087719298245,0.024066460803729758,31.551130113689712,1.046067485346493,32822,0.032959406317193386,44508,307.3176053535744,0.029455378808304126,0.10266619797908934,43.20978168184053
MEM,paint (non-RA),middle (8–15),second chance,350,0.15428571428571428,0.018585529564504946,6.504935347576731,1.074300884854039,7538,0.02877018277862828,44508,307.3176053535744,0.007863754830592254,0.02116681646042597,10.069563972519898
MEM,paint (non-RA),middle (8–15),turnover attack,492,0.1483739837398374,0.021215552009368883,10.43805158860949,1.0546336040854252,11228,0.03156854800129544,44508,307.3176053535744,0.011054192504718252,0.03396502968516993,15.531725616637356
MEM,paint (non-RA),early (16–23),after a score,225,0.12444444444444444,0.01856404377173946,4.176909848641379,1.1219235843106297,6380,0.03730405591916841,44508,307.3176053535744,0.005055270962523591,0.01359150851066853,8.393412581812893
MEM,paint (non-RA),early (16–23),other dead ball,67,0.2537313432835821,0.04313943022657957,2.890341825180831,1.0298939724736234,2153,0.04870651855549135,44508,307.3176053535744,0.0015053473532848026,0.009405064255448174,3.2633367432179208
MEM,paint (non-RA),early (16–23),rebound push,900,0.14222222222222222,0.02150868426437393,19.357815837936535,1.0867150930536151,21284,0.0405823070642736,44508,307.3176053535744,0.020221083850094364,0.06298960912332055,36.52407635784624
MEM,paint (non-RA),early (16–23),second chance,184,0.25,0.043110674762581035,7.93236415631491,1.0771315779694532,5265,0.05486110841304818,44508,307.3176053535744,0.00413408825379707,0.025811616445431375,10.094443948000865
MEM,paint (non-RA),early (16–23),turnover attack,193,0.19170984455958548,0.02473753566566692,4.774344383473715,1.1033931780197144,4704,0.04263414850085676,44508,307.3176053535744,0.004336299092298014,0.015535538154349299,8.228390660665355
MEM,rim,late (0–7),after a score,1574,0.016518424396442185,0.0028723353109320537,4.521055779407052,1.3455237640648725,41090,0.003322965709581713,44508,307.3176053535744,0.03536442886672059,0.014711346504882131,5.230348026881616
MEM,rim,late (0–7),other dead ball,283,0.01060070671378092,0.0011678147884347206,0.3304915851270259,1.3906274754739636,7953,0.002359383082515829,44508,307.3176053535744,0.0063584074773074505,0.0010754072639176967,0.6677054123519796
MEM,rim,late (0–7),rebound push,501,0.015968063872255488,0.0012332745060080032,0.6178705275100096,1.3088841112552447,13518,0.003873904942650122,44508,307.3176053535744,0.011256403343219196,0.0020105275999373305,1.9408263762677112
MEM,rim,late (0–7),second chance,132,0.030303030303030304,0.003509396583112478,0.4632403489708471,1.3434390877982954,3903,0.0016886623877104521,44508,307.3176053535744,0.0029657589646805067,0.0015073667791921026,0.2229034351777797
MEM,rim,late (0–7),turnover attack,268,0.029850746268656716,0.0058138004391210625,1.5580985176844449,1.3221173769611714,6300,0.0027858161705283783,44508,307.3176053535744,0.006021389413139211,0.005069994333360189,0.7465987337016053
MEM,rim,middle (8–15),after a score,2451,0.046103631170950635,0.005342044779253096,13.093351753949337,1.3990342930093893,80264,0.006276070530141061,44508,307.3176053535744,0.055068751685090324,0.04260527716557339,15.38264886937574
MEM,rim,middle (8–15),other dead ball,501,0.04790419161676647,0.007359641320602587,3.687180301621896,1.3960585207249139,13325,0.00717740353863139,44508,307.3176053535744,0.011256403343219196,0.011997946871217252,3.5958791728543265
MEM,rim,middle (8–15),rebound push,1527,0.056319580877537655,0.007834348558835814,11.963050249342288,1.361644674106539,48083,0.007346732546098074,44508,307.3176053535744,0.034308438932326775,0.03892731832131317,11.21846059789176
MEM,rim,middle (8–15),second chance,1415,0.019787985865724382,0.0011718905125228372,1.6582250752198147,1.3909249175919534,36772,0.002271262334085996,44508,307.3176053535744,0.03179203738653725,0.005395802408755584,3.213836202731684
MEM,rim,middle (8–15),turnover attack,546,0.045787545787545784,0.006223119794083701,3.3978234075697005,1.4019635397238184,17089,0.006075804770359153,44508,307.3176053535744,0.012267457535723916,0.011056390354403693,3.3173894046160974
MEM,rim,early (16–23),after a score,410,0.06097560975609756,0.0055504665944054255,2.2756913037062243,1.4278727142391503,16978,0.007446752802776915,44508,307.3176053535744,0.009211827087265211,0.007405014434783197,3.0531686491385353
MEM,rim,early (16–23),other dead ball,117,0.05128205128205128,0.003121762372373217,0.3652461975676664,1.4268301452699998,4068,0.01363511546828802,44508,307.3176053535744,0.0026287409005122673,0.0011884974736395078,1.5953085097896982
MEM,rim,early (16–23),rebound push,2202,0.06039963669391462,0.005451244973757189,12.00364143221333,1.4820833383784975,67256,0.007182983062180963,44508,307.3176053535744,0.04947425181989755,0.039059400513039036,15.81692870292248
MEM,rim,early (16–23),second chance,842,0.10451306413301663,0.009546469584977403,8.038127390550974,1.3358793087626386,24145,0.0127614196941752,44508,307.3176053535744,0.018917947335310506,0.026155766056106564,10.745115382495518
MEM,rim,early (16–23),turnover attack,1520,0.020394736842105264,0.001951493736437889,2.9662704793855914,1.636076821885115,39844,0.0037397852803434514,44508,307.3176053535744,0.034151163835714926,0.009652133257946106,5.684473626122046
MEM,three,late (0–7),after a score,1966,0.000508646998982706,7.407785173578195e-05,0.14563705651254732,1.2633378674838627,60211,6.620861986211196e-05,44508,307.3176053535744,0.044171834276983915,0.0004738975378419642,0.1301661466489121
MEM,three,late (0–7),other dead ball,369,0.0027100271002710027,0.00046304141392350276,0.17086228173777251,1.2557293634688746,11441,8.102951376710335e-05,44508,307.3176053535744,0.00829064437853869,0.0005559794777822521,0.029899890580061136
MEM,three,late (0–7),rebound push,709,0.0,0.0,0.0,1.2336140969223581,20544,8.273088640251868e-05,44508,307.3176053535744,0.01592972049968545,0.0,0.05865619845938574
MEM,three,late (0–7),second chance,143,0.0,0.0,0.0,1.2482933780520227,5203,0.00014020920454352797,44508,307.3176053535744,0.0032129055450705493,0.0,0.0200499162497245
MEM,three,late (0–7),turnover attack,280,0.0,0.0,0.0,1.247106655331321,8394,3.886883828135605e-05,44508,307.3176053535744,0.006291003864473802,0.0,0.010883274718779694
MEM,three,middle (8–15),after a score,3067,0.00032605151613955004,1.1618852097407144e-05,0.03563501938274771,1.2522541937456955,109627,2.727384872646845e-05,44508,307.3176053535744,0.06890896018693268,0.00011595502100099013,0.08364889404407874
MEM,three,middle (8–15),other dead ball,599,0.0,0.0,0.0,1.2397759773613302,17995,0.000119845929478456,44508,307.3176053535744,0.013458254695785028,0.0,0.07178771175759514
MEM,three,middle (8–15),rebound push,1789,0.0,0.0,0.0,1.2522546874106952,61834,1.0404584197921159e-05,44508,307.3176053535744,0.04019502111979869,0.0,0.018613801130080952
MEM,three,middle (8–15),second chance,679,0.0,0.0,0.0,1.2505620345608703,19491,0.00013549020140558147,44508,307.3176053535744,0.015255684371348971,0.0,0.09199784675438982
MEM,three,middle (8–15),turnover attack,629,0.0,0.0,0.0,1.24976801899098,22045,1.0410916405124238e-05,44508,307.3176053535744,0.014132290824121506,0.0,0.006548466418823146
MEM,three,early (16–23),after a score,584,0.0017123287671232876,4.308834466627584e-05,0.02516359328510509,1.2714794457283767,21578,0.00010644479590490595,44508,307.3176053535744,0.013121236631616788,8.188139191099686e-05,0.06216376080846507
MEM,three,early (16–23),other dead ball,123,0.008130081300813009,0.0005879077816191077,0.07231265713915025,1.2286941249633179,5022,0.00031789892876931915,44508,307.3176053535744,0.002763548126179563,0.00023530268321579967,0.039101568238626254
MEM,three,early (16–23),rebound push,2211,0.0004522840343735866,8.758064599174726e-05,0.1936408082877532,1.3028914851261237,72214,2.1681045396897346e-05,44508,307.3176053535744,0.04967646265839849,0.0006300999516931873,0.04793679137254003
MEM,three,early (16–23),second chance,356,0.0,0.0,0.0,1.2719941491456095,13045,0.0002206650063292304,44508,307.3176053535744,0.007998562056259548,0.0,0.07855674225320602
MEM,three,early (16–23),turnover attack,596,0.0,0.0,0.0,1.3206743163336458,18922,1.8362996595510883e-05,44508,307.3176053535744,0.013390851082951379,0.0,0.010944345970924486
MIA,mid-range,late (0–7),after a score,1375,0.03636363636363636,0.0018415855037753398,2.532180067691092,0.9274074487774507,37774,0.0013628006063988987,43073,434.34905402179635,0.03192255008938314,0.005829827518316693,1.8738508337984858
MIA,mid-range,late (0–7),other dead ball,233,0.06437768240343347,0.004056049151892331,0.9450594523909132,0.9234763928111174,7164,0.0014651568720382769,43073,434.34905402179635,0.005409421215146379,0.002175806401879463,0.34138155118491853
MIA,mid-range,late (0–7),rebound push,533,0.07317073170731707,0.003776486476121242,2.012867291772622,0.8968861897832114,13361,0.001897253901621738,43073,434.34905402179635,0.012374341234648156,0.00463421589879096,1.0112363295643862
MIA,mid-range,late (0–7),second chance,77,0.03896103896103896,0.0020272279076632635,0.1560965488900713,0.9219872871636624,2573,0.0020484346194213784,43073,434.34905402179635,0.001787662805005456,0.000359380427894838,0.15772946569544613
MIA,mid-range,late (0–7),turnover attack,194,0.0979381443298969,0.006693317042599838,1.2985035062643686,0.9148627217420328,5618,0.001703101156536643,43073,434.34905402179635,0.004503981612611148,0.002989539160362043,0.33040162436810877
MIA,mid-range,middle (8–15),after a score,1601,0.32292317301686446,0.015743868463078674,25.205933409388955,0.9372687274377818,59116,0.009230823245253882,43073,434.34905402179635,0.03716945650407448,0.058031514460542784,14.778548015651465
MIA,mid-range,middle (8–15),other dead ball,349,0.504297994269341,0.0362819758693252,12.662409578394495,0.9036429339723294,11785,0.017592352363402647,43073,434.34905402179635,0.008102523622687065,0.029152612308346537,6.139730974827524
MIA,mid-range,middle (8–15),rebound push,1153,0.42671292281006074,0.024089984800818146,27.77575247534332,0.9260399108748442,34308,0.01320737556514952,43073,434.34905402179635,0.026768509274951825,0.06394799808623386,15.228104026617396
MIA,mid-range,middle (8–15),second chance,202,0.4752475247524752,0.024797150591531238,5.00902441948931,0.9098965817632715,6250,0.01419988631121416,43073,434.34905402179635,0.004689712813131196,0.01153225585070101,2.8683770348652606
MIA,mid-range,middle (8–15),turnover attack,383,0.391644908616188,0.019794212136247685,7.581183248182864,0.9281422093281427,12275,0.012774855296131201,43073,434.34905402179635,0.008891881224897268,0.017454126302304383,4.89276957841825
MIA,mid-range,early (16–23),after a score,132,0.42424242424242425,0.02963401512308118,3.9116899962467158,0.9712472373006119,6626,0.020990360954200912,43073,434.34905402179635,0.0030645648085807814,0.009005867423969157,2.7707276459545205
MIA,mid-range,early (16–23),other dead ball,97,0.6185567010309279,0.04442985069528315,4.309695517442465,0.9224434605369428,3632,0.03569070903022185,43073,434.34905402179635,0.002251990806305574,0.009922193861221574,3.461998775931519
MIA,mid-range,early (16–23),rebound push,502,0.4721115537848606,0.03430682418929209,17.222025743024627,0.9563718918860477,18399,0.020208350650541707,43073,434.34905402179635,0.011654632832632971,0.03965019742430565,10.144592026571937
MIA,mid-range,early (16–23),second chance,152,0.7631578947368421,0.051565826335167216,7.838005602945417,0.9293093799071492,5438,0.039655743631359645,43073,434.34905402179635,0.0035288928098809,0.018045407329359796,6.027673031966666
MIA,mid-range,early (16–23),turnover attack,85,0.5411764705882353,0.02774920250023875,2.3586822125202938,0.9637080549462647,3273,0.021689207581074777,43073,434.34905402179635,0.001973394005525503,0.005430384136169734,1.843582644391356
MIA,other,late (0–7),after a score,1,1.0,0.45997288871409653,0.45997288871409653,0.2231182883758171,13,,43073,434.34905402179635,2.321640006500592e-05,0.001058993646826302,
MIA,paint (non-RA),late (0–7),after a score,1175,0.11319148936170213,0.014053538932474767,16.51290824565785,0.9929343070702505,34630,0.012700564811662521,43073,434.34905402179635,0.027279270076381958,0.03801759919299653,14.923163653703462
MIA,paint (non-RA),late (0–7),other dead ball,240,0.10416666666666667,0.014286981878635785,3.4288756508725884,0.9824481522506189,7248,0.010104988280229639,43073,434.34905402179635,0.005571936015601421,0.00789428598755627,2.4251971872551135
MIA,paint (non-RA),late (0–7),rebound push,436,0.11238532110091744,0.019934252349825456,8.691334024523899,0.9777456102323986,11060,0.015217063988591456,43073,434.34905402179635,0.01012235042834258,0.020010021764863228,6.634639899025875
MIA,paint (non-RA),late (0–7),second chance,83,0.07228915662650602,0.007474914332235305,0.6204178895755303,0.9725068170385927,2713,0.010103361481748192,43073,434.34905402179635,0.0019269612053954915,0.001428385497403194,0.8385790029850999
MIA,paint (non-RA),late (0–7),turnover attack,214,0.1308411214953271,0.021379875344409986,4.575293323703737,0.9770476425456144,5206,0.015698449223662616,43073,434.34905402179635,0.004968309613911267,0.010533678573348847,3.3594681338637997
MIA,paint (non-RA),middle (8–15),after a score,1671,0.19509275882704968,0.02986341400274699,49.90176479859022,1.0168878307354652,53931,0.02844624805676054,43073,434.34905402179635,0.038794604508624896,0.11488862318573409,47.53368050284686
MIA,paint (non-RA),middle (8–15),other dead ball,286,0.23076923076923078,0.04331172089282553,12.3871521753481,0.9840250632238072,9624,0.033404863515880075,43073,434.34905402179635,0.006639890418591693,0.02851888834717364,9.553790965541701
MIA,paint (non-RA),middle (8–15),rebound push,1137,0.22075637642919965,0.037902191089383044,43.09479126862852,1.007962061843157,32822,0.032959406317193386,43073,434.34905402179635,0.02639704687391173,0.09921695666100369,37.47484498264888
MIA,paint (non-RA),middle (8–15),second chance,259,0.17374517374517376,0.02602645273778316,6.740851259085838,1.0477737181725215,7538,0.02877018277862828,43073,434.34905402179635,0.006013047616836533,0.015519433498633961,7.451477339664725
MIA,paint (non-RA),middle (8–15),turnover attack,370,0.22432432432432434,0.0297344238285497,11.001736816563389,1.0130904533294578,11228,0.03156854800129544,43073,434.34905402179635,0.00859006802405219,0.025329252394345733,11.680362760479312
MIA,paint (non-RA),early (16–23),after a score,133,0.21052631578947367,0.03675440904760299,4.8883364033311985,1.0706163326763503,6380,0.03730405591916841,43073,434.34905402179635,0.0030877812086457872,0.011254396338770185,4.961439437249399
MIA,paint (non-RA),early (16–23),other dead ball,49,0.30612244897959184,0.06335362446164186,3.1043275986204515,0.9654304999746217,2153,0.04870651855549135,43073,434.34905402179635,0.0011376036031852902,0.0071470803720564136,2.386619409219076
MIA,paint (non-RA),early (16–23),rebound push,658,0.24316109422492402,0.042708822172965226,28.10240498981112,1.0450487071279564,21284,0.0405823070642736,43073,434.34905402179635,0.015276391242773895,0.06470004879624049,26.70315804829203
MIA,paint (non-RA),early (16–23),second chance,226,0.37610619469026546,0.059284621048142444,13.398324356880192,1.0383734183973083,5265,0.05486110841304818,43073,434.34905402179635,0.005246906414691338,0.03084690580725391,12.398610501348887
MIA,paint (non-RA),early (16–23),turnover attack,141,0.3333333333333333,0.06136541371613452,8.652523333974967,1.022691107899938,4704,0.04263414850085676,43073,434.34905402179635,0.0032735124091658346,0.01992066807526826,6.011414938620804
MIA,rim,late (0–7),after a score,1361,0.030124908155767818,0.004670838130181154,6.357010695176551,1.353712461711494,41090,0.003322965709581713,43073,434.34905402179635,0.03159752048847306,0.014635718982957761,4.522556330740711
MIA,rim,late (0–7),other dead ball,292,0.017123287671232876,0.0011047956533877942,0.3226003307892359,1.3720004359794278,7953,0.002359383082515829,43073,434.34905402179635,0.006779188818981729,0.0007427213845688432,0.688939860094622
MIA,rim,late (0–7),rebound push,460,0.02608695652173913,0.0072652248660830835,3.3420034383982182,1.3327119053561831,13518,0.003873904942650122,43073,434.34905402179635,0.010679544029902724,0.007694280458201507,1.7819962736190562
MIA,rim,late (0–7),second chance,125,0.008,0.0015237327441630368,0.1904665930203796,1.3597041286233884,3903,0.0016886623877104521,43073,434.34905402179635,0.00290205000812574,0.00043851043591963635,0.2110827984638065
MIA,rim,late (0–7),turnover attack,233,0.02575107296137339,0.0013330572555498516,0.3106023405431154,1.40316212673849,6300,0.0027858161705283783,43073,434.34905402179635,0.005409421215146379,0.0007150984620943341,0.6490951677331122
MIA,rim,middle (8–15),after a score,2608,0.053297546012269936,0.007245394684536335,18.895989337270763,1.41354307088884,80264,0.006276070530141061,43073,434.34905402179635,0.06054837136953544,0.04350415676586815,16.367991942607887
MIA,rim,middle (8–15),other dead ball,434,0.052995391705069124,0.010332105258632542,4.484133682246523,1.441430623908125,13325,0.00717740353863139,43073,434.34905402179635,0.010075917628212569,0.010323802114281804,3.1149931357660234
MIA,rim,middle (8–15),rebound push,1717,0.05591147350029121,0.007589269513727114,13.030775755069454,1.4040749408659823,48083,0.007346732546098074,43073,434.34905402179635,0.039862558911615165,0.03000070020738562,12.614339781650393
MIA,rim,middle (8–15),second chance,1017,0.03638151425762045,0.0035394648772825864,3.5996357801963903,1.3945810024708272,36772,0.002271262334085996,43073,434.34905402179635,0.02361107886611102,0.00828742631500184,2.309873793765458
MIA,rim,middle (8–15),turnover attack,570,0.06842105263157895,0.009565979921779344,5.452608555414226,1.41082751085993,17089,0.006075804770359153,43073,434.34905402179635,0.013233348037053375,0.012553517740919508,3.4632087191047174
MIA,rim,early (16–23),after a score,375,0.06666666666666667,0.0048648814438827315,1.8243305414560245,1.4555657415930545,16978,0.007446752802776915,43073,434.34905402179635,0.00870615002437722,0.004200148531610424,2.7925323010413434
MIA,rim,early (16–23),other dead ball,86,0.11627906976744186,0.015579873747253697,1.339869142263818,1.3674252571506795,4068,0.01363511546828802,43073,434.34905402179635,0.0019966104055905093,0.0030847750901204477,1.1726199302727696
MIA,rim,early (16–23),rebound push,2106,0.0949667616334283,0.009170193880223509,19.312428311750708,1.41880121237753,67256,0.007182983062180963,43073,434.34905402179635,0.048893738536902466,0.04446292246507708,15.127362328953108
MIA,rim,early (16–23),second chance,840,0.16071428571428573,0.01749680613274867,14.697317151508884,1.3287966702302474,24145,0.0127614196941752,43073,434.34905402179635,0.019501776054604972,0.03383757145415896,10.719592543107167
MIA,rim,early (16–23),turnover attack,1249,0.04323458767013611,0.0031597369193959255,3.9465114123255107,1.6022625722292956,39844,0.0037397852803434514,43073,434.34905402179635,0.028997283681192393,0.009086036623732276,4.67099181514897
MIA,three,late (0–7),after a score,2318,0.0,0.0,0.0,1.2736702078340225,60211,6.620861986211196e-05,43073,434.34905402179635,0.05381561535068372,0.0,0.15347158084037552
MIA,three,late (0–7),other dead ball,514,0.0019455252918287938,2.15395789794981e-05,0.011071343595462024,1.2630798842992055,11441,8.102951376710335e-05,43073,434.34905402179635,0.011933229633413043,2.5489507788605536e-05,0.041649170076291125
MIA,three,late (0–7),rebound push,790,0.0,0.0,0.0,1.243521998739989,20544,8.273088640251868e-05,43073,434.34905402179635,0.018340956051354676,0.0,0.06535740025798975
MIA,three,late (0–7),second chance,193,0.0051813471502590676,0.00035078896370889273,0.0677022699958163,1.2271889388221173,5203,0.00014020920454352797,43073,434.34905402179635,0.004480765212546142,0.0001558706514240938,0.027060376476900898
MIA,three,late (0–7),turnover attack,361,0.0,0.0,0.0,1.2701534850590501,8394,3.886883828135605e-05,43073,434.34905402179635,0.008381120423467137,0.0,0.014031650619569533
MIA,three,middle (8–15),after a score,3337,0.00029967036260113877,2.109889250165193e-06,0.00704070042780125,1.2677125294996967,109627,2.727384872646845e-05,43073,434.34905402179635,0.07747312701692476,1.620977497846222e-05,0.09101283320022521
MIA,three,middle (8–15),other dead ball,623,0.0016051364365971107,7.878833697329423e-06,0.004908513393436231,1.2398695998097335,17995,0.000119845929478456,43073,434.34905402179635,0.014463817240498689,1.1300849738215186e-05,0.07466401406507808
MIA,three,middle (8–15),rebound push,2251,0.000888494002665482,4.791688306481357e-05,0.10786090377889535,1.266531863942748,61834,1.0404584197921159e-05,43073,434.34905402179635,0.052260116546328325,0.0002483277050569626,0.023420719029520528
MIA,three,middle (8–15),second chance,654,0.0030581039755351682,0.0006577848631046205,0.43019130047042176,1.2626545310168782,19491,0.00013549020140558147,43073,434.34905402179635,0.015183525642513872,0.0009904276214881178,0.08861059171925029
MIA,three,middle (8–15),turnover attack,807,0.0,0.0,0.0,1.264200600657913,22045,1.0410916405124238e-05,43073,434.34905402179635,0.018735634852459777,0.0,0.00840160953893526
MIA,three,early (16–23),after a score,480,0.00625,0.00048723297674058163,0.2338718288354792,1.2669398484527263,21578,0.00010644479590490595,43073,434.34905402179635,0.011143872031202842,0.0005384421277541061,0.05109350203435485
MIA,three,early (16–23),other dead ball,106,0.0,0.0,0.0,1.2619637395831773,5022,0.00031789892876931915,43073,434.34905402179635,0.0024609384068906277,0.0,0.03369728644954783
MIA,three,early (16–23),rebound push,2129,0.0,0.0,0.0,1.2887644620437646,72214,2.1681045396897346e-05,43073,434.34905402179635,0.049427715738397604,0.0,0.04615894564999445
MIA,three,early (16–23),second chance,368,0.0,0.0,0.0,1.280211197518074,13045,0.0002206650063292304,43073,434.34905402179635,0.008543635223922178,0.0,0.08120472232915679
MIA,three,early (16–23),turnover attack,522,0.0,0.0,0.0,1.3105928052781497,18922,1.8362996595510883e-05,43073,434.34905402179635,0.01211896083393309,0.0,0.009585484222856681
MIL,mid-range,late (0–7),after a score,1180,0.0211864406779661,0.0013101586173392588,1.5459871684603255,0.9347819631776532,37774,0.0013628006063988987,44682,387.6869218636247,0.026408844724945167,0.003987720712962693,1.6081047155507004
MIL,mid-range,late (0–7),other dead ball,188,0.010638297872340425,0.0010678707603971563,0.2007597029546654,0.9463739766499748,7164,0.0014651568720382769,44682,387.6869218636247,0.0042075108544827895,0.0005178397609844728,0.27544949194319607
MIL,mid-range,late (0–7),rebound push,382,0.03926701570680628,0.001754031653594942,0.6700400916732678,0.9039200448664316,13361,0.001897253901621738,44682,387.6869218636247,0.00854930397027886,0.0017283020238401685,0.7247509904195039
MIL,mid-range,late (0–7),second chance,79,0.0379746835443038,0.002363202199982829,0.18669297379864347,0.9375840039640013,2573,0.0020484346194213784,44682,387.6869218636247,0.0017680497739581934,0.00048155602696424156,0.16182633493428888
MIL,mid-range,late (0–7),turnover attack,192,0.03125,0.0012907186539545742,0.24781798155927826,0.9157064371215725,5618,0.001703101156536643,44682,387.6869218636247,0.004297032362024976,0.0006392219277555417,0.32699542205503546
MIL,mid-range,middle (8–15),after a score,1854,0.2540453074433657,0.012638876694318324,23.432477391266172,0.9478003053042372,59116,0.009230823245253882,44682,387.6869218636247,0.04149321874580368,0.06044175356399805,17.113946296700696
MIL,mid-range,middle (8–15),other dead ball,367,0.31607629427792916,0.019943294808705707,7.319189194794994,0.9255358804251771,11785,0.017592352363402647,44682,387.6869218636247,0.008213598316995658,0.01887912328744904,6.4563933173687715
MIL,mid-range,middle (8–15),rebound push,1051,0.3054234062797336,0.016118705752502918,16.940759745880566,0.937723320659524,34308,0.01320737556514952,44682,387.6869218636247,0.023521776106709635,0.043697011146122074,13.880951718972145
MIL,mid-range,middle (8–15),second chance,202,0.2722772277227723,0.01687391852073979,3.4085315411894372,0.9373863492688101,6250,0.01419988631121416,44682,387.6869218636247,0.004520836130880444,0.008791969367458944,2.8683770348652606
MIL,mid-range,middle (8–15),turnover attack,386,0.3316062176165803,0.01683867447212125,6.499728346238802,0.9307416963545699,12275,0.012774855296131201,44682,387.6869218636247,0.008638825477821046,0.016765405226966075,4.931094144306644
MIL,mid-range,early (16–23),after a score,235,0.3574468085106383,0.021157510238096013,4.972014905952563,0.9865595503216241,6626,0.020990360954200912,44682,387.6869218636247,0.005259388568103487,0.012824819785129485,4.932734824237214
