PLAYER_ID,PLAYER_NAME,FGA_LATE,SURPLUS,SE,SHRUNK_SURPLUS
203995,Vasilije Micić,78,0.4338923134226961,0.027232481600164674,0.44391410961956373
1629027,Trae Young,193,0.4392805166692573,0.017312343707988037,0.44337333576257426
1630540,Miles McBride,157,0.43820893109848535,0.01919484873506829,0.4432519725532435
1631101,Shaedon Sharpe,190,0.43886974074960394,0.01744848481131905,0.44305280752690257
1630625,Dalano Banton,106,0.4351709327014373,0.023360470607025004,0.44271700196885305
1631095,Jabari Smith Jr.,110,0.43473809256738005,0.022931801701420115,0.442095569580337
1641718,Keyonte George,261,0.43877214364403094,0.014887242631874409,0.44188523668226354
1629627,Zion Williamson,76,0.4295124078586701,0.027588476861310753,0.4404835624304072
1642354,KJ Simpson,85,0.42981693425853124,0.02608705521226459,0.4397563825816704
1628991,Jaren Jackson Jr.,212,0.43521834480627714,0.016518347177936404,0.43924046525698995
1628997,Caleb Martin,84,0.427784052834872,0.0262418758902405,0.4381350123799651
1630560,Cam Thomas,145,0.43120334597557514,0.01997333191344243,0.4372884451090028
1627742,Brandon Ingram,90,0.4271384741385265,0.02535206067014803,0.43699223617816946
2544,LeBron James,327,0.43258028897535195,0.013300275711664535,0.43536778989709923
1628370,Malik Monk,184,0.4293804462255476,0.017730688855284893,0.4344131280513943
1629660,Ty Jerome,96,0.42341209746675273,0.024547027191880844,0.43324318212417845
1641722,Jordan Hawkins,114,0.4248961491749759,0.022525897030263912,0.4331829787752538
1630592,Jalen Wilson,168,0.42683279877657204,0.018555808393044826,0.4325162823098914
1641710,Anthony Black,171,0.42679910665515236,0.018392317907540503,0.4323937629053929
1631170,Jaime Jaquez Jr.,121,0.42427229363607555,0.021864615026302502,0.432202767277092
1630163,LaMelo Ball,188,0.42682839697479047,0.017541050367039936,0.4319527821459079
1630591,Jalen Suggs,108,0.42228549876022436,0.023143159180466024,0.4312978373815943
1630532,Franz Wagner,377,0.4285298105792462,0.012386934613729994,0.43111880768440514
1630702,Jaden Hardy,99,0.42119471855484325,0.024172241409270687,0.4310624721553434
1641706,Brandon Miller,111,0.42041410310619115,0.022828271593891784,0.4294374426001099
1627759,Jaylen Brown,268,0.42557579356623504,0.014691533278553442,0.42931974303978726
1627783,Pascal Siakam,266,0.42385775282207344,0.014746661176852192,0.4277211369644241
1630175,Cole Anthony,145,0.4194442416823427,0.01997333191344243,0.4266443507904024
1630567,Scottie Barnes,229,0.42172083503889257,0.0158933987312876,0.42630252875695707
1630590,Scotty Pippen Jr.,108,0.4165732025325003,0.023143159180466024,0.42628987042802513
1641764,Brandin Podziemski,166,0.41952803504736336,0.0186672556917344,0.4258866206968619
1631124,Julian Strawther,74,0.41141095996112326,0.027958808557353255,0.4257108857723497
203471,Dennis Schröder,224,0.41974870461342506,0.01606980145613332,0.4245514105860168
1630288,Jeff Dowtin Jr.,66,0.4067743745386669,0.02960482869604367,0.42335078156866446
1631222,Jake LaRavia,64,0.40288229513804835,0.03006384566116594,0.42062389497147257
1629630,Ja Morant,136,0.41079523077376134,0.020623627979330848,0.419292875326011
1628415,Dillon Brooks,210,0.412244021430782,0.016596819577723746,0.41785151179433816
1630703,Scoot Henderson,128,0.40252942274805525,0.021258349135556198,0.41237865615601227
1630700,Dyson Daniels,134,0.4014649551205215,0.02077696561458594,0.41102645429392615
1641733,Nick Smith Jr.,142,0.3996286695376727,0.020183215070047406,0.4088809868537714
1631094,Paolo Banchero,250,0.4031145758791404,0.015211236402088818,0.40839916620700356
1629645,Kevin Porter Jr.,175,0.39950814695973585,0.018180904931125324,0.40716470783217407
1630215,Jared Butler,91,0.391653529594596,0.02521237883211863,0.40649026078033185
1642347,Jamal Shead,116,0.3924276368228971,0.022330863947811613,0.4043473892189706
201942,DeMar DeRozan,335,0.37452698571644405,0.01314050684181834,0.3797688436890937
1630595,Cade Cunningham,362,0.3641338484617296,0.012640965177069948,0.3694190120531786
1641731,Bilal Coulibaly,125,0.3512553469919385,0.02151193682029733,0.3668708226582955
