PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SHOT_CLOCK_RANGE
1641989,Elijah Harkless,1610612762,UTA,25.0,10,3,0.143,0.2,0.5,0.4,0.6,0.057,0.0,0.2,0.0,0.086,0.2,0.3,0.667,18-15
203967,Dario Šarić,1610612743,DEN,31.0,16,7,0.143,0.19,0.5,0.375,0.375,0.071,0.19,0.25,0.75,0.071,0.0,0.25,0.0,18-15
203914,Gary Harris,1610612753,ORL,30.0,48,17,0.18,0.19,0.5,0.375,0.5,0.038,0.06,0.1,0.6,0.143,0.13,0.4,0.316,18-15
1631209,Isaiah Wong,1610612766,CHA,24.0,20,8,0.095,0.15,0.5,0.3,0.35,0.086,0.1,0.45,0.222,0.01,0.05,0.05,1.0,18-15
1641879,Yuri Collins,1610612744,GSW,24.0,2,1,0.333,0.0,0.5,0.0,0.0,0.333,0.0,0.5,0.0,0.0,0.0,0.0,,18-15
1631230,Dominick Barlow,1610612737,ATL,22.0,35,14,0.15,0.23,0.49,0.471,0.471,0.124,0.23,0.4,0.571,0.027,0.0,0.09,0.0,18-15
1629003,Shake Milton,1610612747,LAL,28.0,57,19,0.11,0.18,0.49,0.357,0.393,0.071,0.14,0.32,0.444,0.039,0.04,0.18,0.2,18-15
1630539,Kai Jones,1610612742,DAL,24.0,40,10,0.174,0.4,0.48,0.842,0.842,0.165,0.4,0.45,0.889,0.009,0.0,0.03,0.0,18-15
1630611,Gui Santos,1610612744,GSW,23.0,56,19,0.151,0.29,0.48,0.593,0.741,0.056,0.14,0.18,0.8,0.095,0.14,0.3,0.471,18-15
1629006,Josh Okogie,1610612766,CHA,26.0,40,14,0.09,0.23,0.48,0.474,0.553,0.038,0.15,0.2,0.75,0.052,0.08,0.28,0.273,18-15
1641794,Dillon Jones,1610612760,OKC,23.0,54,17,0.195,0.22,0.48,0.462,0.5,0.12,0.19,0.3,0.625,0.075,0.04,0.19,0.2,18-15
202704,Reggie Jackson,1610612755,PHI,35.0,31,12,0.113,0.16,0.48,0.333,0.433,0.03,0.06,0.13,0.5,0.083,0.1,0.35,0.273,18-15
1642024,Alex Reese,1610612755,PHI,26.0,15,6,0.13,0.2,0.47,0.429,0.643,0.0,0.0,0.0,,0.13,0.2,0.47,0.429,18-15
1641796,Pelle Larsson,1610612748,MIA,24.0,55,20,0.128,0.2,0.47,0.423,0.519,0.059,0.11,0.22,0.5,0.069,0.09,0.25,0.357,18-15
1630173,Precious Achiuwa,1610612752,NYK,25.0,56,21,0.077,0.27,0.45,0.6,0.6,0.074,0.27,0.43,0.625,0.003,0.0,0.02,0.0,18-15
1641854,Craig Porter Jr.,1610612739,CLE,25.0,51,15,0.164,0.22,0.45,0.478,0.565,0.121,0.14,0.33,0.412,0.043,0.08,0.12,0.667,18-15
1629643,Chuma Okeke,1610612739,CLE,26.0,9,4,0.1,0.22,0.44,0.5,0.625,0.025,0.11,0.11,1.0,0.075,0.11,0.33,0.333,18-15
1631111,Wendell Moore Jr.,1610612766,CHA,23.0,36,15,0.127,0.17,0.44,0.375,0.469,0.063,0.08,0.22,0.375,0.063,0.08,0.22,0.375,18-15
1628396,Tony Bradley,1610612754,IND,27.0,14,4,0.133,0.29,0.43,0.667,0.667,0.111,0.29,0.36,0.8,0.022,0.0,0.07,0.0,18-15
1631133,Jabari Walker,1610612757,POR,22.0,60,21,0.114,0.22,0.43,0.5,0.558,0.074,0.17,0.28,0.588,0.039,0.05,0.15,0.333,18-15
1629618,Jalen Pickett,1610612743,DEN,25.0,49,17,0.117,0.16,0.43,0.381,0.476,0.044,0.08,0.16,0.5,0.072,0.08,0.27,0.308,18-15
1642450,Daniss Jenkins,1610612765,DET,23.0,7,3,0.3,0.14,0.43,0.333,0.333,0.1,0.14,0.14,1.0,0.2,0.0,0.29,0.0,18-15
1628995,Kevin Knox II,1610612744,GSW,25.0,14,5,0.167,0.07,0.43,0.167,0.167,0.028,0.07,0.07,1.0,0.139,0.0,0.36,0.0,18-15
1630231,KJ Martin,1610612762,UTA,24.0,43,14,0.09,0.23,0.42,0.556,0.583,0.065,0.21,0.3,0.692,0.025,0.02,0.12,0.2,18-15
1630604,E.J. Liddell,1610612741,CHI,24.0,12,5,0.333,0.17,0.42,0.4,0.5,0.067,0.08,0.08,1.0,0.267,0.08,0.33,0.25,18-15
1631169,Josh Minott,1610612750,MIN,22.0,46,15,0.211,0.17,0.41,0.421,0.447,0.122,0.15,0.24,0.636,0.089,0.02,0.17,0.125,18-15
1630194,Paul Reed,1610612765,DET,26.0,45,14,0.127,0.22,0.4,0.556,0.667,0.092,0.13,0.29,0.462,0.035,0.09,0.11,0.8,18-15
1641740,Jaylen Clark,1610612750,MIN,23.0,40,16,0.133,0.18,0.4,0.438,0.5,0.075,0.13,0.23,0.556,0.058,0.05,0.18,0.286,18-15
1629750,Javonte Green,1610612739,CLE,31.0,68,22,0.094,0.13,0.4,0.333,0.444,0.024,0.04,0.1,0.429,0.069,0.09,0.29,0.3,18-15
1641712,Rayan Rupert,1610612757,POR,21.0,52,14,0.148,0.12,0.4,0.286,0.333,0.077,0.08,0.21,0.364,0.07,0.04,0.19,0.2,18-15
1631127,Harrison Ingram,1610612759,SAS,22.0,5,2,0.5,0.0,0.4,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.2,0.0,18-15
1641816,Hunter Tyson,1610612743,DEN,25.0,51,13,0.167,0.16,0.39,0.4,0.525,0.067,0.06,0.16,0.375,0.1,0.1,0.24,0.417,18-15
1631102,TyTy Washington Jr.,1610612756,PHX,23.0,16,6,0.133,0.25,0.38,0.667,0.667,0.111,0.25,0.31,0.8,0.022,0.0,0.06,0.0,18-15
1641757,Jordan Miller,1610612746,LAC,25.0,37,10,0.104,0.19,0.38,0.5,0.571,0.075,0.14,0.27,0.5,0.03,0.05,0.11,0.5,18-15
202709,Cory Joseph,1610612753,ORL,33.0,50,15,0.123,0.18,0.38,0.474,0.711,0.006,0.0,0.02,0.0,0.117,0.18,0.36,0.5,18-15
1626172,Kevon Looney,1610612744,GSW,29.0,76,21,0.102,0.24,0.37,0.643,0.643,0.102,0.24,0.37,0.643,0.0,0.0,0.0,,18-15
1630699,MarJon Beauchamp,1610612752,NYK,24.0,35,10,0.2,0.23,0.37,0.615,0.808,0.092,0.09,0.17,0.5,0.108,0.14,0.2,0.714,18-15
1641748,Andre Jackson Jr.,1610612749,MIL,23.0,67,19,0.127,0.22,0.37,0.6,0.76,0.066,0.1,0.19,0.538,0.061,0.12,0.18,0.667,18-15
1641790,PJ Hall,1610612743,DEN,23.0,19,6,0.292,0.16,0.37,0.429,0.5,0.167,0.11,0.21,0.5,0.125,0.05,0.16,0.333,18-15
1642278,Tyler Kolek,1610612752,NYK,24.0,41,13,0.183,0.15,0.37,0.4,0.467,0.098,0.1,0.2,0.5,0.085,0.05,0.17,0.286,18-15
204060,Joe Ingles,1610612750,MIN,37.0,19,5,0.304,0.11,0.37,0.286,0.429,0.087,0.0,0.11,0.0,0.217,0.11,0.26,0.4,18-15
1630256,Jae'Sean Tate,1610612745,HOU,29.0,52,17,0.128,0.1,0.37,0.263,0.289,0.068,0.08,0.19,0.4,0.061,0.02,0.17,0.111,18-15
200768,Kyle Lowry,1610612755,PHI,39.0,35,10,0.111,0.09,0.37,0.231,0.346,0.009,0.0,0.03,0.0,0.103,0.09,0.34,0.25,18-15
1641765,Olivier-Maxence Prosper,1610612742,DAL,22.0,52,14,0.109,0.08,0.37,0.211,0.237,0.063,0.06,0.21,0.273,0.046,0.02,0.15,0.125,18-15
1630283,Kylor Kelley,1610612747,LAL,27.0,11,3,0.182,0.27,0.36,0.75,0.75,0.182,0.27,0.36,0.75,0.0,0.0,0.0,,18-15
1629629,Cam Reddish,1610612747,LAL,25.0,33,9,0.128,0.15,0.36,0.417,0.542,0.053,0.06,0.15,0.4,0.074,0.09,0.21,0.429,18-15
1642484,RayJ Dennis,1610612754,IND,24.0,11,2,0.121,0.09,0.36,0.25,0.25,0.121,0.09,0.36,0.25,0.0,0.0,0.0,,18-15
1642403,Isaac Jones,1610612758,SAC,24.0,40,11,0.169,0.25,0.35,0.714,0.821,0.12,0.18,0.25,0.7,0.048,0.08,0.1,0.75,18-15
1630192,Zeke Nnaji,1610612743,DEN,24.0,57,15,0.144,0.18,0.35,0.5,0.575,0.101,0.12,0.25,0.5,0.043,0.05,0.11,0.5,18-15
1629723,John Konchar,1610612763,MEM,29.0,46,14,0.176,0.15,0.35,0.438,0.594,0.022,0.04,0.04,1.0,0.154,0.11,0.3,0.357,18-15
201599,DeAndre Jordan,1610612743,DEN,36.0,56,16,0.137,0.3,0.34,0.895,0.895,0.137,0.3,0.34,0.895,0.0,0.0,0.0,,18-15
1629637,Jaxson Hayes,1610612747,LAL,25.0,56,15,0.085,0.21,0.34,0.632,0.632,0.085,0.21,0.34,0.632,0.0,0.0,0.0,,18-15
1631217,Moussa Diabaté,1610612766,CHA,23.0,71,19,0.086,0.21,0.34,0.625,0.625,0.086,0.21,0.34,0.625,0.0,0.0,0.0,,18-15
1631104,Blake Wesley,1610612759,SAS,22.0,58,14,0.108,0.17,0.34,0.5,0.525,0.075,0.16,0.24,0.643,0.032,0.02,0.1,0.167,18-15
1642280,Trentyn Flowers,1610612746,LAC,20.0,6,1,0.182,0.33,0.33,1.0,1.0,0.182,0.33,0.33,1.0,0.0,0.0,0.0,,18-15
1642355,Bronny James,1610612747,LAL,20.0,27,7,0.134,0.22,0.33,0.667,0.778,0.075,0.15,0.19,0.8,0.06,0.07,0.15,0.5,18-15
203500,Steven Adams,1610612745,HOU,31.0,58,15,0.114,0.19,0.33,0.579,0.579,0.114,0.19,0.33,0.579,0.0,0.0,0.0,,18-15
1642505,Alex Ducas,1610612760,OKC,24.0,21,7,0.233,0.14,0.33,0.429,0.643,0.033,0.0,0.05,0.0,0.2,0.14,0.29,0.5,18-15
1630678,Terry Taylor,1610612758,SAC,25.0,3,1,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,,18-15
1630296,Braxton Key,1610612744,GSW,28.0,3,1,0.25,0.0,0.33,0.0,0.0,0.25,0.0,0.33,0.0,0.0,0.0,0.0,,18-15
201587,Nicolas Batum,1610612746,LAC,36.0,78,21,0.105,0.15,0.32,0.48,0.66,0.013,0.04,0.04,1.0,0.092,0.12,0.28,0.409,18-15
1642281,Jaylon Tyson,1610612739,CLE,22.0,47,12,0.101,0.15,0.32,0.467,0.567,0.054,0.09,0.17,0.5,0.047,0.06,0.15,0.429,18-15
1631303,Justin Minaya,1610612757,POR,26.0,19,4,0.286,0.11,0.32,0.333,0.417,0.048,0.05,0.05,1.0,0.238,0.05,0.26,0.2,18-15
1642402,Enrique Freeman,1610612754,IND,24.0,22,6,0.189,0.09,0.32,0.286,0.286,0.162,0.09,0.27,0.333,0.027,0.0,0.05,0.0,18-15
1641745,Adam Flagler,1610612760,OKC,25.0,37,7,0.125,0.08,0.32,0.25,0.292,0.052,0.05,0.14,0.4,0.073,0.03,0.19,0.143,18-15
1641798,Jaylen Martin,1610612764,WAS,21.0,16,5,0.068,0.31,0.31,1.0,1.1,0.054,0.25,0.25,1.0,0.014,0.06,0.06,1.0,18-15
1642352,Keshad Johnson,1610612748,MIA,24.0,16,3,0.192,0.25,0.31,0.8,0.8,0.154,0.25,0.25,1.0,0.038,0.0,0.06,0.0,18-15
1629234,Drew Eubanks,1610612746,LAC,28.0,61,15,0.098,0.2,0.31,0.632,0.632,0.098,0.2,0.31,0.632,0.0,0.0,0.0,,18-15
203486,Mason Plumlee,1610612756,PHX,35.0,74,19,0.114,0.2,0.31,0.652,0.652,0.114,0.2,0.31,0.652,0.0,0.0,0.0,,18-15
1641789,Jazian Gortman,1610612742,DAL,22.0,16,3,0.217,0.19,0.31,0.6,0.7,0.13,0.13,0.19,0.667,0.087,0.06,0.13,0.5,18-15
1630311,Pat Spencer,1610612744,GSW,28.0,39,7,0.119,0.18,0.31,0.583,0.625,0.089,0.15,0.23,0.667,0.03,0.03,0.08,0.333,18-15
1631159,Leonard Miller,1610612750,MIN,21.0,13,4,0.267,0.15,0.31,0.5,0.5,0.133,0.15,0.15,1.0,0.133,0.0,0.15,0.0,18-15
1631121,Bryce McGowens,1610612757,POR,22.0,13,4,0.286,0.08,0.31,0.25,0.25,0.214,0.08,0.23,0.333,0.071,0.0,0.08,0.0,18-15
1631120,JD Davison,1610612738,BOS,22.0,16,5,0.147,0.06,0.31,0.2,0.3,0.059,0.0,0.13,0.0,0.088,0.06,0.19,0.333,18-15
1626153,Delon Wright,1610612752,NYK,33.0,40,10,0.092,0.1,0.3,0.333,0.375,0.038,0.08,0.13,0.6,0.053,0.03,0.18,0.143,18-15
1642461,Spencer Jones,1610612743,DEN,24.0,20,4,0.176,0.1,0.3,0.333,0.333,0.088,0.1,0.15,0.667,0.088,0.0,0.15,0.0,18-15
1641890,Tyler Smith,1610612749,MIL,20.0,23,6,0.14,0.09,0.3,0.286,0.357,0.04,0.04,0.09,0.5,0.1,0.04,0.22,0.2,18-15
1630550,JT Thor,1610612764,WAS,22.0,20,6,0.102,0.05,0.3,0.167,0.25,0.051,0.0,0.15,0.0,0.051,0.05,0.15,0.333,18-15
1630214,Xavier Tillman,1610612738,BOS,26.0,33,7,0.189,0.0,0.3,0.0,0.0,0.0,0.0,0.0,,0.189,0.0,0.3,0.0,18-15
1628436,Luke Kornet,1610612738,BOS,29.0,73,19,0.075,0.19,0.29,0.667,0.667,0.075,0.19,0.29,0.667,0.0,0.0,0.0,,18-15
1630537,Chris Duarte,1610612741,CHI,28.0,17,4,0.192,0.18,0.29,0.6,0.7,0.077,0.12,0.12,1.0,0.115,0.06,0.18,0.333,18-15
1630528,Josh Christopher,1610612748,MIA,23.0,14,4,0.129,0.14,0.29,0.5,0.625,0.032,0.07,0.07,1.0,0.097,0.07,0.21,0.333,18-15
1642279,Ulrich Chomche,1610612761,TOR,19.0,7,2,0.4,0.14,0.29,0.5,0.5,0.4,0.14,0.29,0.5,0.0,0.0,0.0,,18-15
1631098,Johnny Davis,1610612764,WAS,23.0,34,8,0.128,0.09,0.29,0.3,0.35,0.09,0.06,0.21,0.286,0.038,0.03,0.09,0.333,18-15
1641725,Trey Alexander,1610612743,DEN,22.0,24,4,0.171,0.08,0.29,0.286,0.286,0.171,0.08,0.29,0.286,0.0,0.0,0.0,,18-15
202066,Garrett Temple,1610612761,TOR,39.0,28,7,0.133,0.07,0.29,0.25,0.313,0.067,0.04,0.14,0.25,0.067,0.04,0.14,0.25,18-15
1627814,Damion Lee,1610612756,PHX,32.0,25,5,0.095,0.2,0.28,0.714,0.786,0.068,0.16,0.2,0.8,0.027,0.04,0.08,0.5,18-15
1630545,Terrence Shannon Jr.,1610612750,MIN,24.0,32,6,0.079,0.19,0.28,0.667,0.722,0.061,0.16,0.22,0.714,0.018,0.03,0.06,0.5,18-15
201145,Jeff Green,1610612745,HOU,38.0,32,8,0.074,0.13,0.28,0.444,0.611,0.008,0.03,0.03,1.0,0.066,0.09,0.25,0.375,18-15
1642277,Johnny Furphy,1610612754,IND,20.0,50,8,0.152,0.08,0.28,0.286,0.357,0.043,0.04,0.08,0.5,0.109,0.04,0.2,0.2,18-15
1642359,Pacôme Dadiet,1610612752,NYK,19.0,18,4,0.161,0.06,0.28,0.2,0.2,0.097,0.06,0.17,0.333,0.065,0.0,0.11,0.0,18-15
1629162,Jordan McLaughlin,1610612759,SAS,29.0,46,9,0.167,0.17,0.26,0.667,0.833,0.069,0.09,0.11,0.8,0.097,0.09,0.15,0.571,18-15
1628467,Maxi Kleber,1610612747,LAL,33.0,34,9,0.094,0.15,0.26,0.556,0.611,0.052,0.12,0.15,0.8,0.042,0.03,0.12,0.25,18-15
1631248,Baylor Scheierman,1610612738,BOS,24.0,31,6,0.073,0.1,0.26,0.375,0.563,0.018,0.0,0.06,0.0,0.055,0.1,0.19,0.5,18-15
1630585,Marcus Garrett,1610612766,CHA,26.0,4,1,0.037,0.25,0.25,1.0,1.0,0.037,0.25,0.25,1.0,0.0,0.0,0.0,,18-15
1630201,Malachi Flynn,1610612759,SAS,27.0,4,1,0.077,0.25,0.25,1.0,1.0,0.077,0.25,0.25,1.0,0.0,0.0,0.0,,18-15
203939,Dwight Powell,1610612742,DAL,33.0,55,11,0.23,0.16,0.25,0.643,0.679,0.213,0.15,0.24,0.615,0.016,0.02,0.02,1.0,18-15
1629020,Jarred Vanderbilt,1610612747,LAL,26.0,36,6,0.074,0.11,0.25,0.444,0.5,0.058,0.08,0.19,0.429,0.017,0.03,0.06,0.5,18-15
1627746,Skal Labissiere,1610612758,SAC,29.0,4,1,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,,18-15
1629674,Neemias Queta,1610612738,BOS,25.0,62,12,0.076,0.18,0.24,0.733,0.733,0.076,0.18,0.24,0.733,0.0,0.0,0.0,,18-15
1631321,Sidy Cissoko,1610612757,POR,21.0,22,4,0.167,0.09,0.23,0.4,0.4,0.133,0.09,0.18,0.5,0.033,0.0,0.05,0.0,18-15
1642353,Cam Christie,1610612746,LAC,19.0,13,2,0.125,0.08,0.23,0.333,0.333,0.125,0.08,0.23,0.333,0.0,0.0,0.0,,18-15
202684,Tristan Thompson,1610612739,CLE,34.0,40,7,0.127,0.05,0.23,0.222,0.222,0.127,0.05,0.23,0.222,0.0,0.0,0.0,,18-15
201959,Taj Gibson,1610612766,CHA,40.0,37,8,0.084,0.14,0.22,0.625,0.625,0.084,0.14,0.22,0.625,0.0,0.0,0.0,,18-15
1630264,Anthony Gill,1610612764,WAS,32.0,51,9,0.125,0.08,0.22,0.364,0.409,0.057,0.06,0.1,0.6,0.068,0.02,0.12,0.167,18-15
1631123,Jamaree Bouyea,1610612749,MIL,26.0,5,1,0.083,0.2,0.2,1.0,1.0,0.083,0.2,0.2,1.0,0.0,0.0,0.0,,18-15
1641734,Emoni Bates,1610612739,CLE,21.0,10,2,0.053,0.1,0.2,0.5,0.75,0.0,0.0,0.0,,0.053,0.1,0.2,0.5,18-15
1641809,Drew Peterson,1610612738,BOS,25.0,25,4,0.122,0.08,0.2,0.4,0.5,0.024,0.04,0.04,1.0,0.098,0.04,0.16,0.25,18-15
1628964,Mo Bamba,1610612740,NOP,27.0,32,6,0.054,0.13,0.19,0.667,0.833,0.018,0.06,0.06,1.0,0.036,0.06,0.13,0.5,18-15
1629011,Mitchell Robinson,1610612752,NYK,27.0,16,3,0.058,0.06,0.19,0.333,0.333,0.058,0.06,0.19,0.333,0.0,0.0,0.0,,18-15
1628981,Bruno Fernando,1610612761,TOR,26.0,17,3,0.061,0.12,0.18,0.667,0.667,0.061,0.12,0.18,0.667,0.0,0.0,0.0,,18-15
1641998,Trey Jemison III,1610612747,LAL,25.0,38,7,0.095,0.11,0.18,0.571,0.571,0.095,0.11,0.18,0.571,0.0,0.0,0.0,,18-15
1641738,Kobe Brown,1610612746,LAC,25.0,40,6,0.097,0.08,0.18,0.429,0.571,0.028,0.03,0.05,0.5,0.069,0.05,0.13,0.4,18-15
1642443,Jahmir Young,1610612741,CHI,24.0,6,1,0.2,0.17,0.17,1.0,1.0,0.2,0.17,0.17,1.0,0.0,0.0,0.0,,18-15
201949,James Johnson,1610612754,IND,38.0,12,2,0.182,0.08,0.17,0.5,0.5,0.182,0.08,0.17,0.5,0.0,0.0,0.0,,18-15
1631116,Patrick Baldwin Jr.,1610612746,LAC,22.0,24,4,0.114,0.08,0.17,0.5,0.75,0.029,0.0,0.04,0.0,0.086,0.08,0.13,0.667,18-15
203458,Alex Len,1610612747,LAL,32.0,46,7,0.127,0.07,0.17,0.375,0.438,0.111,0.04,0.15,0.286,0.016,0.02,0.02,1.0,18-15
1630574,Ariel Hukporti,1610612752,NYK,23.0,25,4,0.129,0.12,0.16,0.75,0.75,0.129,0.12,0.16,0.75,0.0,0.0,0.0,,18-15
1630346,Matt Ryan,1610612740,NOP,28.0,19,3,0.097,0.11,0.16,0.667,0.833,0.065,0.05,0.11,0.5,0.032,0.05,0.05,1.0,18-15
1630531,Jaden Springer,1610612762,UTA,22.0,43,6,0.078,0.07,0.16,0.429,0.5,0.022,0.05,0.05,1.0,0.056,0.02,0.12,0.2,18-15
1641857,Liam Robbins,1610612749,MIL,25.0,13,2,0.25,0.15,0.15,1.0,1.0,0.25,0.15,0.15,1.0,0.0,0.0,0.0,,18-15
1631250,Pete Nance,1610612749,MIL,25.0,13,2,0.063,0.08,0.15,0.5,0.5,0.031,0.08,0.08,1.0,0.031,0.0,0.08,0.0,18-15
1628427,Vlatko Čančar,1610612743,DEN,28.0,13,2,0.077,0.08,0.15,0.5,0.5,0.038,0.08,0.08,1.0,0.038,0.0,0.08,0.0,18-15
1631132,Christian Koloko,1610612747,LAL,25.0,37,5,0.076,0.08,0.14,0.6,0.6,0.076,0.08,0.14,0.6,0.0,0.0,0.0,,18-15
1642530,Yuki Kawamura,1610612763,MEM,24.0,22,2,0.1,0.05,0.14,0.333,0.5,0.067,0.0,0.09,0.0,0.033,0.05,0.05,1.0,18-15
1641779,Jalen Bridges,1610612756,PHX,24.0,8,1,0.143,0.13,0.13,1.0,1.5,0.0,0.0,0.0,,0.143,0.13,0.13,1.0,18-15
1641803,Tristen Newton,1610612750,MIN,24.0,8,1,0.125,0.0,0.13,0.0,0.0,0.0,0.0,0.0,,0.125,0.0,0.13,0.0,18-15
1631210,Jacob Toppin,1610612737,ATL,25.0,17,2,0.091,0.06,0.12,0.5,0.5,0.045,0.06,0.06,1.0,0.045,0.0,0.06,0.0,18-15
1641775,Jordan Walsh,1610612738,BOS,21.0,52,4,0.072,0.02,0.12,0.167,0.167,0.012,0.02,0.02,1.0,0.06,0.0,0.1,0.0,18-15
1642422,Armel Traore,1610612747,LAL,22.0,9,1,0.053,0.11,0.11,1.0,1.0,0.053,0.11,0.11,1.0,0.0,0.0,0.0,,18-15
1630222,Mason Jones,1610612758,SAC,26.0,10,1,0.056,0.1,0.1,1.0,1.0,0.056,0.1,0.1,1.0,0.0,0.0,0.0,,18-15
1630692,Jordan Goodwin,1610612747,LAL,26.0,29,3,0.021,0.03,0.1,0.333,0.333,0.007,0.03,0.03,1.0,0.014,0.0,0.07,0.0,18-15
1641753,Chris Livingston,1610612749,MIL,21.0,21,2,0.074,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,0.074,0.0,0.1,0.0,18-15
1630649,Stanley Umude,1610612749,MIL,26.0,22,2,0.077,0.0,0.09,0.0,0.0,0.038,0.0,0.05,0.0,0.038,0.0,0.05,0.0,18-15
1630579,Jericho Sims,1610612749,MIL,26.0,53,4,0.056,0.04,0.08,0.5,0.5,0.056,0.04,0.08,0.5,0.0,0.0,0.0,,18-15
1631247,Luke Travers,1610612739,CLE,23.0,12,1,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,,0.05,0.0,0.08,0.0,18-15
1642384,Isaiah Crawford,1610612758,SAC,23.0,15,1,0.091,0.07,0.07,1.0,1.0,0.091,0.07,0.07,1.0,0.0,0.0,0.0,,18-15
1629029,Luka Dončić,1610612747,LAL,26.0,50,50,0.513,4.56,10.52,0.433,0.509,0.286,2.98,5.86,0.509,0.227,1.58,4.66,0.339,15-7
1630595,Cade Cunningham,1610612765,DET,23.0,70,70,0.499,4.9,10.39,0.472,0.528,0.358,3.74,7.44,0.503,0.141,1.16,2.94,0.393,15-7
1630163,LaMelo Ball,1610612766,CHA,23.0,47,47,0.48,4.26,10.23,0.416,0.516,0.215,2.21,4.6,0.481,0.264,2.04,5.64,0.362,15-7
1628369,Jayson Tatum,1610612738,BOS,27.0,72,71,0.509,4.69,10.19,0.46,0.555,0.25,2.76,5.0,0.553,0.259,1.93,5.19,0.372,15-7
1631094,Paolo Banchero,1610612753,ORL,22.0,46,46,0.51,4.52,10.11,0.447,0.497,0.369,3.52,7.3,0.482,0.142,1.0,2.8,0.357,15-7
203999,Nikola Jokić,1610612743,DEN,30.0,70,70,0.517,5.97,10.07,0.593,0.648,0.394,4.87,7.67,0.635,0.123,1.1,2.4,0.458,15-7
201142,Kevin Durant,1610612756,PHX,36.0,62,62,0.553,5.08,10.03,0.506,0.564,0.385,3.94,6.98,0.564,0.168,1.15,3.05,0.376,15-7
1630162,Anthony Edwards,1610612750,MIN,23.0,79,79,0.491,4.44,10.03,0.443,0.541,0.261,2.48,5.33,0.466,0.23,1.96,4.7,0.418,15-7
203076,Anthony Davis,1610612742,DAL,32.0,51,51,0.547,5.16,9.76,0.528,0.551,0.47,4.71,8.39,0.561,0.077,0.45,1.37,0.329,15-7
1630560,Cam Thomas,1610612751,BKN,23.0,25,25,0.531,4.56,9.64,0.473,0.55,0.328,3.08,5.96,0.517,0.203,1.48,3.68,0.402,15-7
1628983,Shai Gilgeous-Alexander,1610612760,OKC,26.0,76,76,0.441,5.04,9.61,0.525,0.573,0.336,4.12,7.33,0.562,0.104,0.92,2.28,0.405,15-7
203507,Giannis Antetokounmpo,1610612749,MIL,30.0,67,67,0.478,5.43,9.42,0.577,0.584,0.45,5.3,8.87,0.598,0.028,0.13,0.55,0.243,15-7
1641705,Victor Wembanyama,1610612759,SAS,21.0,46,46,0.501,4.61,9.33,0.494,0.558,0.308,3.41,5.74,0.595,0.193,1.2,3.59,0.333,15-7
1630532,Franz Wagner,1610612753,ORL,23.0,60,60,0.473,4.35,9.15,0.475,0.523,0.332,3.48,6.43,0.541,0.14,0.87,2.72,0.319,15-7
201942,DeMar DeRozan,1610612758,SAC,35.0,77,77,0.537,4.55,9.12,0.499,0.53,0.443,3.97,7.52,0.528,0.094,0.57,1.6,0.358,15-7
1628973,Jalen Brunson,1610612752,NYK,28.0,64,64,0.495,4.44,9.11,0.487,0.555,0.331,3.2,6.09,0.526,0.164,1.23,3.02,0.409,15-7
203954,Joel Embiid,1610612755,PHI,31.0,19,19,0.546,4.37,9.05,0.483,0.526,0.403,3.58,6.68,0.535,0.143,0.79,2.37,0.333,15-7
1630224,Jalen Green,1610612745,HOU,23.0,82,82,0.516,3.8,9.04,0.421,0.501,0.285,2.35,5.0,0.471,0.23,1.45,4.04,0.36,15-7
201939,Stephen Curry,1610612744,GSW,37.0,70,70,0.5,4.2,8.99,0.467,0.6,0.196,1.81,3.53,0.514,0.304,2.39,5.46,0.437,15-7
1626157,Karl-Anthony Towns,1610612752,NYK,29.0,71,71,0.525,4.68,8.89,0.526,0.578,0.394,3.76,6.68,0.563,0.131,0.92,2.21,0.414,15-7
1630178,Tyrese Maxey,1610612755,PHI,24.0,52,52,0.423,3.63,8.87,0.41,0.483,0.232,2.35,4.87,0.482,0.191,1.29,4.0,0.322,15-7
1628970,Miles Bridges,1610612766,CHA,27.0,64,64,0.512,3.78,8.72,0.434,0.502,0.313,2.59,5.33,0.487,0.199,1.19,3.39,0.35,15-7
1631114,Jalen Williams,1610612760,OKC,24.0,69,69,0.508,4.29,8.59,0.499,0.559,0.361,3.26,6.12,0.533,0.146,1.03,2.48,0.415,15-7
1641706,Brandon Miller,1610612766,CHA,22.0,27,27,0.466,3.26,8.48,0.384,0.491,0.183,1.44,3.33,0.433,0.283,1.81,5.15,0.353,15-7
202695,Kawhi Leonard,1610612746,LAC,34.0,37,37,0.496,3.97,8.35,0.476,0.528,0.371,3.11,6.24,0.498,0.125,0.86,2.11,0.41,15-7
1626164,Devin Booker,1610612756,PHX,28.0,75,75,0.44,3.89,8.33,0.467,0.528,0.288,2.88,5.45,0.528,0.152,1.01,2.88,0.352,15-7
